id,year,text,ciarfn,company,ciarfn2
276416,1908,"ASSOC : IIATED QU EE NSIA N D M I NES, MITED Direotors. C. T. Elmalie, J.P. | A. G. Elmslie. I C. P. 8. Hunee. | T. Hale Waldie. Secretary and Offices A. M. Taylor, North Queensland Chambers, Queen St., Brisbane, and Samwell Street, Croydon, Queensland. London Agents Elmslie, Limited. London Secretary and Offices J. E. Blake, 2,Broad Street Place, Blomfleld Street, B.C. This company was registered in Queensland in December, 1903, and carries on an investment business. Interests have been acquired in various companies including Brilliant and St. Qeorge, Brilliant Central, Queen Cross Beef, No. 2 South Great Eastern, Kelly s Queen Block, Carrington s United, Mills Day Dawn, Mt. Elliott, and other companies operating on the Charters Towers, Gympie and Crovdon Goldfields, Queensland. The authorised capital is £25,000, in 100,000 shares of 5s. each ; 60,252 shares £15,063 are issued and fully paid. Dividends paid : 5 per oent. March 26th, 1904 ; 5 per cent. July 18th, 1904 ; 5 per cent. November 19th, 1904 ; 5 per cent. April 15th, 1905 ; 5 per cent. October 14th, 1905. The accounts to December 31st, 1906, submitted in Brisbane April 4th, 1907, showed £285 credit balance carried forward after transferring £197 to reserve making that account £259. A share register is kept in London. Transfer form, common ; fee, 2s. 6d. The 1st February. 1905, was appointed settling day in shares Nos. 1 to 55,252. ASSOCIATED fATvlWORTlTlv lNES. LIMITED. Directors Qualification, £200 . Baron W. E. von Beiffenstein, Chairman. | J. de Horne. I K. Blade. Solicitor S. F. Ryan. | Bankers London City & Midland Bank, Ltd. Auditors Chalmers, Wade 4. Co. Secretary and Offices David B. Cotton, 3, Bush Lane House, E.C. Telegrams: Barter, London. N.T., 9129 Wall. This company was registered February 10th, 1899, and is a second reconstruction of the Tamworth Gold Mining Co., Ltd., registered February 15th, 1895 see vol. for 1899 . The company took over the Hanging Bock Gold Mine, three miles from Nundle and 40 miles from Tamworth, New South Wales, held direct from Government. A 10-stamp mill is erected, and the mine is let on tribute, but part has been abandoned. An option has been acquired over the Killham Central Tin Mine, at St. Neot, Cornwall. The authorised capital is £100,000, in 400,000 shares of 5s. each ; 281,067 shares are issued and fully paid. There are £2,200 six per ceat. debentures. Tho shares were issued credited as 4s. paid in exohange for fully-paid 5s. shares of the former company, share for share. The accounts for year ended October 31st, 1905, submitted December 14th, 1905, showed expenditure account increased from £3,412 to £3,759. The accounts to October 31st, 1907, submitted December 4th, 1907, showed expenditure account increased to £4,742, cash £103, uncalled capital 6d. per share j creditors £144. Transfer form, common ; fee, 2s. 6d. The 15th May, 1900, was appointed settling day in shares Nos. 1 to 340,000. 6 . ATLAS GOLD MINES, LIMITE D . Direotors Qualification, £100 . Richard Tilden. Smith, Chairman. | J. Astley Cooper. Secretary and Offices Ernest C. C. Smith, F.8.A. A., 137-9, Finsbury Pavement Bouse, E.O N.T.. 1381 Wall. This company was registered in Western Australia April 26th, 1904, being a reconstruction of a London company of same name registered December 21st, 1900 see vol. for 1904 . The company owns the Camelia Gold Mine, comprising 56 acres, and the Brilliant and Brilliant North, 24 acres, total 80 acres, situate 25 miles from Kanowna, Western Australia ; also two-thirds of the Anagie Lease, and the Kutey Lease, both situate in the Gold Coast Colony, West Africa, formerly the property of the Premier Gold Mines, Ltd. A 10-stamp mill and cyanide plant are erected on the Australian property. Tho authorised capital is £300,000, in 300,000 shares of £1 each ; 129,682 shares are issued and fully paid. One share credited as 17s. paid was offered for each old fully-paid £1 share. No accounts reoeived. A share register is kept in London. Transfer form, oommon ; fee, 2s. 6d. Prices, 1906 : highest Is. 6d. ; lowest, 6d ; 1907 : highest, Is. 6d ; lowest, 6d. AUSTRAL TIN SYNDICATE, LIMITED. Managers Anglo-Continental Gold Syndicate, Limited, 12, Austin Friars, E.C. This company was registered August 15th, 1906, to carry on business as tin miners. The authorised capital is £10,500, in 10,000 ordinary shares of £1 each and 10,000 deferred shares of Is. each ; 6,857 ordinary and all the deferred shares are issued and fully paid. AUSTRALASIAN GOLD MINING COMPANY, LIMITE D . Direotors Qualification, 100 shares . Edward Pope, Chairman. | Alfred Romilly. | Robert Taylor. | Edgar Taylor. Hon. Francis I. Power, M.L.C., Local Direetor at Oympie. Consulting Engineers John Taylor & Sons. Solicitors Markby, Stewart Co. | Bankers Lloyds Bank, Ltd. Auditor Frank navies. Secretary and Offices G. H. Wells, 6 4 0, Queen Street Place, E.C. Telegrams : Rolyot, London. This company was registered August 3rd, 1897, and is a reconstruction of the Australasian Mining Co., Ltd., registered on June 23rd, 1887, as the Gympie Great Eastern Gold Mining Co., Ltd., the name being afterwards changed see vol. for 1900 . The company owns a property of 25 acres, known as the No. 2 North Smithfield, on the Gold Field of Gympie, Queensland. The mine is let on tribute for three years from June, 1907. The authorised capital is £52,500, in 210,000 shares of 5s. each ; 202,287 shares have been issued credited as 3s. paid in exchange for fully-paid £1 shares of the old company, share for share, and 2s. has been called up, making them fully paid. The accounts for year ended June 30th, 1907, submitted October 29th, 1907, showed £510 balance of expenditure over receipts, increasing debit balance from £19,379 to £19,889; cash £144, New Options Exploration shares £1,410 j creditors £4. Transfer form, common ; fee, 2s. 6d. The 29th March, 1898, was appointed settling day in shares Nos. 1 to 208,365. Prices, 1904: highest, 9d. ; lowest, 3d. ; 1905 : highest, 9d. ; lowest, 1 Ad. Latest price, 3d. AUSTRALASIAN ORE CONCENT R TlbTTSYND., LTD.",Assoc Iiated Nsia Nes Mited,ASSOC IIATED NSIA NES MITED,Associated Nsia Mines Mited
1118939,1923,ASSOCIAI DHON MINIERE. 1rectors.,Associai Dhon Miniere,ASSOCIAI DHON MINIERE,Associai Dhon Miniere
835326,1917,"ASSOCIATED AUSTRALASIAN MINERS, LIMITED.",Associated Australasian Miners Limited,ASSOCIATED AUSTRALASIAN MINERS LIMITED,Associated Australasian Miners Limited
366488,1909,"ASSOCIATED QUARRIES, LIMITED.",Associated Gold Mines Australia Limited,ASSOCIATED COLLIERJPS LIMITED,Associated Gold Mines Australia Limited
190977,1895,ASSOCIATED GOLD MINES OF WESTERN,Associated Guarantors Limited,ASSOCIATED GOLD MINES WESTERN AUSTRALIA,Associated Guarantors Limited
910176,1918,ASSOCIATED SM E LTERS Proprietary. Ltd.,Associated Mines Limited,ASSOCIATED LTERS OWNED AND CONTROLLED,Associated Mines Limited
607538,1913,ASSOCIATED QUEENSLAND MINES,Associated Northern Blocks Limited,ASSOCIATED MINES LIMITED,Associated Northern Blocks Limited
676967,1914,ASSOCIATED NORTHERN BLOCKS,Associated Oueensland Mines Limited,ASSOCIATED NORTHERN BLOQKS LIMITED,Associated Queensland Mines Limited
835554,1917,"ASSOCIATED OUEENSLAND MINES, LIMITED.",Associated Queens And Mines Limited,ASSOCIATED OUEENSLAND MINES LIMITED,Associated Queensland Mines Limited
510834,1912,"ASSOCIATED IlNSLAiiP MINES, LJMITED. ir ctors",Associated Rnes Rppsland Limited,ASSOCIATED RNES RPPSLAND LIMITED,Associated Queensland Mines Limited
449664,1911,"ASSOCIATEpnaUEENSLAND MINES, LIMIT iX",Associatepnaueensland Mines Limit,ASSOCIATEPNAUEENSLAND MINES LIMIT,Associated Queensland Mines Limited
677057,1914,"ASSTecLrEetYaryAaNnDd TYLDEBLEY COLLIERIES Ofices r . K. Peace, The Collieries, Tyldesley, near Manchester.",Asstecl Tyldebley Collieries,ASSTECL TYLDEBLEY COLLIERIES,Asstecl Tyldebley Collieries
1002361,1920,D NC ASTER COLLIERIES ASSOCIATION. LTD.,Aster Collieries Association Limited,ASTER COLLIERIES ASSOCIATION LIMITED,Aster Collieries Association Limited
993985,1920,"ASTLEY AND TY LDDESIYEY COLLIERIES, LTD. u ec ors",Astley And Tylddesizeny Collieries Limited,ASTLEY AND LDDESIYEY COLLIERIES LIMITED,Astley And Tyldesley Collieries Limited
1035351,1921,"ASTLEY AND TYLDESLEY COLLIERIES, 55f Directors",Astley And Tyldesley Collieries Limited,ASTLEY AND TYLDESLEY COLLIERIES,Astley And Tyldesley Collieries Limited
716225,1915,ASTLEY AND TYLDEBLEY COLLIEBIEB eontlnued.,Astley And Tyldeslrzy Collierres Limited,ASTLEY AND TYLDESLEY COLLIERIES LIMITED,Astley And Tyldesley Collieries Limited
252260,1903,"ASTON COAL COMPANY, LIMITED.",Aston Coal Company Limited,ASTON COAL COMPANY LIMITED,Aston Coal Company Limited
1499,1887,"ASTOR ALLIANCE MINES, LIMITED.",Astor Alliance Mines Limited,ASTOR ALLIANCE MINES LIMITED,Astor Alliance Mines Limited
575574,1913,"ASTROIDE SINJDIC,ATVE, LIMITED. Tirectors Qualification, mom-w. F. Corn-ell: H. R. Everitt; H. F. Wi son.",Astroide Sinjdic Atve Limited,ASTROIDE SINJDIC ATVE LIMITED,Astroide Sinjdic Atve Limited
252275,1903,ASTURIANA MINES. LIMITED.,Asturiana Mines Limited,ASTURIANA MINES LIMITED,Asturiana Mines Limited
252288,1903,ASTURIAS MINING SYNDICATEI LIMITED.,Asturias Mining Syndicatei Limited,ASTURIAS MINING SYNDICATEI LIMITED,Asturias Mining Syndicate Limited
677085,1914,"ASTURICA ALLUVIAL GOLDFIELD, LIMITED.",Asturica Alluvial Goldfield Limited,ASTURICA ALLUVIAL GOLDFIELD LIMITED,Asturica Alluvial Goldfield Limited
59627,1889,"ASTYRA MINING COMPANY, LIMITED.",Astyra Mining Company Limited,ASTYRA MINING COMPANY LIMITED,Astyra Mining Company Limited
252301,1903,ATA EXPLORATIONW YNDICATE. LIMITED.,Ata Explorationw Yndicate Limited,ATA EXPLORATIONW YNDICATE LIMITED,Ata Explorationw Syndicate Limited
94678,1891,"ATACAMA MINERAL COMPANY, LIMITED.",Atacama Mineral Company Limited,ATACAMA MINERAL COMPANY LIMITED,Atacama Mineral Company Limited
546584,1912,ATB ASA R CO PPE R F I ELDS LTM I TED.,Atb Asa Ppe Elds Ltm,ATB ASA PPE ELDS LTM,Atbasar Copper Fields Limited
607618,1913,ATBASAB. COPPER FIELDS,Atbasab Copper Fields,ATBASAB COPPER FIELDS,Atbasar Copper Fields Limited
677107,1914,"ATBASAR COBPER AVFIELDS, LIMITED.",Atbasar Copper Fields Limited,ATBASAR COBPER AVFIELDS LIMITED,Atbasar Copper Fields Limited
649392,1914,ATEWA COMPANY. LIMITED.,Atewa Company Limited,ATEWA COMPANY LIMITED,Atewa Company Limited
285786,1908,"per transfer of 100 or part of 100 shares. Latest price, 2 , 2 . ATf ANGLICAN SYNDICATE. LIMITED. Directors Qualification, £100 . Thomas Mercer. Henry C. Howard. I Lewis F. Jones. Seoretary and Offices w. H. Ockenden, Baasishaw House, Basingball Street, E.0.",Atf Anglican Syndicate Limited,ATF ANGLICAN SYNDICATE LIMITED,Atf Anglican Syndicate Limited
246341,1903,"ATHANASU CONCESSIONS, LIMITED.",Athanasu Concessions Limited,ATHANASU CONCESSIONS LIMITED,Athanasu Concessions Limited
459485,1911,"ATHENS RHODESIA DEVELOPMENT CO. , LTD7",Athens Rhodesia Development Limited,ATHENS RHODESIA DEVELOPMENT LIMITED,Athens Rhodesia Development Limited
607628,1913,ATHERTON AND CO-. LIMITED.,Atherton And Limited,ATHERTON AND LIMITED,Atherton And Limited
246404,1903,"ATI A KRUKRU W fiSAU GQLD MINES, LIMITED.",Ati Krukru Fisau Gqld Mines,ATI KRUKRU FISAU GQLD MINES,Ati Krukru Fisau Gold Mines
561633,1912,N ATI ONAL MINERALS CORPORATION. LIMITED.,Ati Onal Minerals Corporation Limited,ATI ONAL MINERALS CORPORATION LIMITED,National Minerals Corporation Limited
561623,1912,"N ATIO NAL COLLIERIES DEVELOPMENT CO., LtpT",Atio Nal Collieries Development,ATIO NAL COLLIERIES DEVELOPMENT,National Collieries Development
286971,1908,ATJBOBA WEST UNITED.,Atjboba West United,ATJBOBA WEST UNITED,Atjboba West United
398340,1910,ATJBOHA WEST UNITED,Atjboha West United,ATJBOHA WEST UNITED,Atjboba West United
451614,1911,"ATJ8T a A-LIA:- Melbourne 03, Queen Stree i Sydney , Hunter Street.",Atjbt Lia London Representative,ATJBT LIA LONDON REPRESENTATIVE,Atjboba West United
520348,1912,ATJSTHO-AFRICAN ESTATES.,Atjstho African Estates,ATJSTHO AFRICAN ESTATES,Atjstho African Estates
459580,1911,ATJSTRO-AFRICAN ESTATES,Atjstro African Estates,ATJSTRO AFRICAN ESTATES,Atjstro African Estates
510905,1912,"ATJSTrXlTaT MWNG AN D GOLD RECOVERY COMPANY, LIMITED.",Atjstrxlt Mwng Gold Recovery Company,ATJSTRXLT MWNG GOLD RECOVERY COMPANY,Atjstrxlt Mining Gold Recovery Company
59677,1889,"ATLAN MEXICAN SYNDICATE, LIMITED.",Atlan Mexican Syndicate Limited,ATLAN MEXICAN SYNDICATE LIMITED,Atlan Mexican Syndicate Limited
27360,1888,ATLANTA GOLD AND SILVER CONSOLIDATED,Atlanta Gold And Silver Consolidated,ATLANTA GOLD AND SILVER CONSOLIDATED,Atlanta Gold And Silver Consolidated
310128,1908,ATLANTIC FINANCE CORPORATION,Atlantic Finance Corporation Limited,ATLANTIC FINANCE CORPORATION,Atlantic Finance Corporation Limited
310134,1908,"ATLANTIC MERTHYR COLLIERIES, LIMITED.",Atlantic Merthyw Collieries Limited,ATLANTIC MERTHYR COLLIERIES LIMITED,Atlantic Merthyw Collieries Limited
310121,1908,"O n November 25th. 1907. it wa resolved to wind n voluntarily. ATLANTTC FI NANCE CORPORATION, LIMITED.",Atlanttc Nance Corporation Limited,ATLANTTC NANCE CORPORATION LIMITED,Atlanttc Nance Corporation Limited
59691,1889,ATLAS BROKEN HILL SILVER-LEAD MINING,Atlas Broken Hill Silver Lead,ATLAS BROKEN HILL SILVER LEAD,Atlas Broken Hill Silver Lead
1035385,1921,ATLAS CORPN.. LTD.,Atlas Corporation Limited,ATLAS CORPN LIMITED,Atlas Corporation Limited
332403,1909,ATLAS GOLD MINES. LIMITED.,Atlas Gold Mines Limited,ATLAS GOLD MINES LIMITED,Atlas Gold Mines Limited
246355,1903,ATLAS GQED MINES. LIMITED.,Atlas Gqed Mines Limited,ATLAS GQED MINES LIMITED,Atlas Gold Mines Limited
94711,1891,"ATLAS MINING, EXPLORATION AND INVESTMENT",Atlas Mining Exploration And Investment,ATLAS MINING EXPLORATION AND INVESTMENT,Atlas Mining Exploration And Investment
310156,1908,ATLAS TIN mTnTngT COMPANY. TjM ITED.,Atlas Tin Miningtcompany Limited,ATLAS TIN COMPANY ITED,Atlas Tin Mining Company Limited
252345,1903,ATLIN LAKE AND OMlNEiCA SYNDICATE. LIMITED.,Atlin Lake And Omlnelca Syndicate,ATLIN LAKE AND OMLNELCA SYNDICATE,Atlin Lake And Omlnelca Syndicate
423149,1910,"ATLIN MINING COMPANY. LIMITED. Liquidator S. G. BrufI, 166, Salisbury House, B.C. .",Atlin Mining Companyi Limited,ATLIN MINING COMPANY LIMITED,Atlin Mining Company Limited
422614,1910,ATlNESL Y C LTERYnco pXN Y. LIMTfEDT,Atlnesl Lterylc Pxn Limtledt,ATLNESL LTERYLC PXN LIMTLEDT,Atlnesl Colliery Limited
246380,1903,"ATOME EXTENDED MINES, LIMITED.",Atome Extended Mines Limited,ATOME EXTENDED MINES LIMITED,Atome Extended Mines Limited
423102,1910,"shares are issued and fnlly paid. Transfer form, common ; fee, 2s. 6d. ATr COr JK IELDS, LIMITED. -",Atr Cor Ields Limited,ATR COR IELDS LIMITED,Atcor Fields Limited
342101,1909,"per transfer of 100 or part of 100 shares. Latest prioe, 2 , 2 r. ATRC AT LI C SYN D I C ATE , LI M I TSD.",Atrc Syn Ate Tsd,ATRC SYN ATE TSD,Atcor Fields Limited
1074470,1922,ATRICAN AND EUROPEAN IN VES I MENT,Atrican And European Ves Ment,ATRICAN AND EUROPEAN VES MENT,African And European Ves Ment
397529,1910,A7T L i l TAN CO M PAN Y nEGTYPT. LI M ITED,Att Tan Pan Negtypt Ited,ATT TAN PAN NEGTYPT ITED,Att Tan Pan Negtypt Limited
246424,1903,"ATTASI AND BOKITSI DEVELOPMENT COMPANY,",Attasi And Bokitsi Development Company,ATTASI AND BOKITSI DEVELOPMENT COMPANY,Attasi And Bokitsi Development Company
246451,1903,"ATTASI CONCESSIONS, LIMITED.",Attasi Concessions Limited,ATTASI CONCESSIONS LIMITED,Attasi Concessions Limited
246455,1903,"ATTASI GOLDFIELDS, LIMITED.",Attasi Goldfields Limited,ATTASI GOLDFIELDS LIMITED,Attasi Goldfields Limited
246480,1903,"ATTASI MINES, LIMITED.",Attasi Mines Limited,ATTASI MINES LIMITED,Attasi Mines Limited
308976,1908,"aTTcE RO GHTON mWnG COMPANY. LIMITED. Direotors Qualification, except first directors, £500 .",Attce Ghton Company Limited,ATTCE GHTON COMPANY LIMITED,Attce Ghton Company Limited
643323,1913,ATTENTION OF EXPERTS IN THE DIFFERENT DEPARTMENTS,Attention Experts The Different Departments,ATTENTION EXPERTS THE DIFFERENT DEPARTMENTS,Attention Experts The Different Departments
252401,1903,"ATTIKUPPA MYSORE GOLD MINING SYNDICATE,",Attikuppa Mysore Gold Mining Syndicate,ATTIKUPPA MYSORE GOLD MINING SYNDICATE,Attikuppa Mysore Gold Mining Syndicate
117021,1891,ATTKOBA WEST GOLD oontinued.,Attkoba West Gold,ATTKOBA WEST GOLD,Attkoba West Gold
458450,1911,ATTTBTtTtT NIGERIA TIN,Atttbttttt Nigeria Tin,ATTTBTTTTT NIGERIA TIN,Atttbttttt Nigeria Tin
546657,1912,"organised, cerUinly be able 1 1achieve as ffoo j results. ATWATER DPEDGING COMPANY, LIMITED.",Atwater Dpedging Company Limited,ATWATER DPEDGING COMPANY LIMITED,Atwater Dredging Company Limited
607634,1913,"ATWATER DREDGING COMPANY, LIMITED.",Atwater Dredging Company Limited,ATWATER DREDGING COMPANY LIMITED,Atwater Dredging Company Limited
716288,1915,ATWATU TRADING,Atwatu Trading Development Limited,ATWATU TRADING DEVELOPMENT LIMITED,Atwatu Trading Development Limited
343133,1909,AUBOBA WEST UNITED,Auboba West United,AUBOBA WEST UNITED,Auboba West United
389107,1910,AU8TRALA8IAN COMPANISB. i,Aubtralabian Companisb Australian Commonwealth Fuels,AUBTRALABIAN COMPANISB AUSTRALIAN COMMONWEALTH FUELS,Australian Commonwealth Fuels
252411,1903,AUCHINCARROCH QUARRIES. LIMITED.,Auchincarroch Quarries Limited,AUCHINCARROCH QUARRIES LIMITED,Auchincarroch Quarries Limited
252428,1903,"AUCHINLEA COAL COMPANY, LIMITED.",Auchinlea Coal Company Limited,AUCHINLEA COAL COMPANY LIMITED,Auchinlea Coal Company Limited
649401,1914,AUCK EANDD PARK REAL ESTATE LIMITED.,Auck Eandd Park Real Estate,AUCK EANDD PARK REAL ESTATE,Auckland Park Real Estate Limited
835726,1917,"AUCKLAND FARK : ESTATE, LIMITED. Directors.",Auckland Fark Estate Limited,AUCKLAND FARK ESTATE LIMITED,Auckland Park Real Estate Limited
459518,1911,AFMCAX COMPANIES. 171 . .,Auckland Park,AFMCAX COMPANIES AUCKLAND PARK,Auckland Park Real Estate Limited
398297,1910,"AUCKLAND PARK REA L ESTATE, LIMITED.",Auckland Park Real Estate Limited,AUCKLAND PARK REA ESTATE LIMITED,Auckland Park Real Estate Limited
835741,1917,AUCKLAND PARK REAL ESTATE,Auckland Parke Rgal Estate Limited,AUCKLAND PARK REAL ESTATE,Auckland Park Real Estate Limited
906477,1918,AUCKLAND PARK REAL ESTATE,Auckland Parkmrrgal Estate Limited,AUCKLAND PARKE RGAL ESTATE LIMITED,Auckland Park Real Estate Limited
310179,1908,AUCrWCAlRr CJHl3UMRI LIMITED.,Aucrwcarrr Cjhr Umri Limited,AUCRWCARRR CJHR UMRI LIMITED,Augusta Syndicate Limited
766411,1916,"AUCUSTAN MINING SYNDICATE, LIMITED.",Aucustan Mining Syndicate Limited,AUCUSTAN MINING SYNDICATE LIMITED,Augusta Syndicate Limited
332420,1909,"AUGUSTA SYNDICATE. LIMITED. This company was registered December 2nd, 1898 see vol. for 1906 . On",Augusta Syndicate Limited,AUGUSTA SYNDICATE LIMITED,Augusta Syndicate Limited
89886,1889,"ST. AUGUSTINE DIAMOND MINE, LIMITED.",Augustine Diamond Mine Limited,AUGUSTINE DIAMOND MINE LIMITED,Augustine Diamond Mine Limited
80949,1889,"AUREOLE BLOCK GOLD MINES, LIMITED.",Aureole Block Gold Mines Limited,AUREOLE BLOCK GOLD MINES LIMITED,Aureole Block Gold Mines Limited
191087,1895,AURIFEROUS IRONSANDS GOLD EXTRACTION,Auriferous Ironsands Gold Extraction Company,AURIFEROUS IRONSANDS GOLD EXTRACTION COMPANY,Auriferous Ironsands Gold Extraction Company
52353,1888,"AURORA GOLD MINING COMPANY, LIMITED.",Aurora Gold Mining Company Limited,AURORA GOLD MINING COMPANY LIMITED,Aurora Gold Mining Company Limited
366601,1909,"AURORA SYNDICATE, LIMITED",Aurora Syndicate Limited,AURORA SYNDICATE LIMITED,Aurora Syndicate Limited
766423,1916,"AURORA VVEST N ÃƒÆ Ã â Â B GOLD MINING CO., LTD. irectors Qualification, £200 .",Aurora West Gold Mining Company,AURORA WEST Ã Æ Ã,Aurora West Gold Mining Company
716370,1915,AURORA. WEST UNITED GOLD IINING eontinued.,Aurora West United Gold Mining,AURORA WEST UNITED GOLD IINING,Aurora West Gold Mining Company
906560,1918,AURORA WEST UNITED GOLD-,Aurora Westttnited Gold Mining Limited,AURORA WEST UNITED GOLD MINING,Aurora West Gold Mining Company
649445,1914,"AURORA WKinEeSTMaUnaNgITerE-DJ. DigGbOy,LD MINING Box 26. Mamishnm, Transvaal.",Aurora Wkineestmiunaneitine Mining,AURORA WKINEESTMIUNANEITINE MINING,Aurora West Gold Mining Company
575620,1913,"AuRoRT wE sT UNITED GOLD, MINING 00., LTD.",Aurort United Gold Mining Limited,AURORT UNITED GOLD MINING LIMITED,Aurora United Gold Mining Limited
81000,1889,"AURUM COMPANY, LIMITED.",Aurum Company Limited,AURUM COMPANY LIMITED,Aurum Company Limited
451577,1911,AUS fRAL ASIAN COMPANIES. 41,Aus Fral Asian Companies Esperanza,AUS FRAL ASIAN COMPANIES ESPERANZA,Aus Fral Asian Companyes Esperanza
510910,1912,AUSTBALIAN MINING AND GOLD BBCOVEBlT-contmued.,Austbalian Mining And Gold Bbcoveblt,AUSTBALIAN MINING AND GOLD BBCOVEBLT,Australian Mining And Gold Bbcoveblt
276583,1908,AUBTRALASIAN COMPANIES. 11,Austbalian Shale Syndicatb,AUBTRALASIAN COMPANIES AUSTBALIAN SHALE SYNDICATB,Australian Shale Syndicatb
504636,1911,"ST. AUSTELL CHINA-CLAY WORKS, LIMITED.",Austell China Clay Works Limited,AUSTELL CHINA CLAY WORKS LIMITED,Austell China Clay Works Limited
943102,1918,"AUSTELLD CHINArCLAY VlLORKS. LTD. irectors Qunlificntion, £50 .",Austelld Chinarclay Vllorks Limited,AUSTELLD CHINARCLAY VLLORKS LIMITED,Austelld Chinarclay Vllorks Limited
191094,1895,"AUSTIN GOLD MINES, LIMITED.",Austin Gold Mines Limited,AUSTIN GOLD MINES LIMITED,Austin Gold Mines Limited
423185,1910,AUSTIN MANH A TTAI C ONSOGDATED M7n7NG CCX,Austin Manhattan Consolidated Mining,AUSTIN MANH TTAI ONSOGDATED CCX,Austin Manhattan Consolidated Mining
449764,1911,"AUSTR ALI AN SEARCH SYN D IC ATE, LI M ITEuV,",Austr Ali Search Syn Ate,AUSTR ALI SEARCH SYN ATE,Australian Search Syndicate
81034,1889,"AUSTRAL AFRICA EXPLORATION COMPANY,",Austral African Corporation Ximitedt,AUSTRAL AFRICA EXPLORATION COMPANY,Austral African Corporation Ximitedt
191279,1895,AUSTRAL ASIAN ORE REDUCTION.,Austral Asian Ore Reduction,AUSTRAL ASIAN ORE REDUCTION,Austral Asian Ore Reduction
1077187,1922,"AUSTRAL DEVELOPMENT SYND., LTD. Directors A. Hughes; 0. J. Cowan; L. G. Robinson; W. 8. Robinson. Secretary and Ofices E. W. Gytcn, 201. Salisbury House. FLO. 2. Phone: 21 Wall.",Austral Development Syndicate Limited Flo,AUSTRAL DEVELOPMENT SYNDICATE LIMITED FLO,Austral Development Syndicate Limited Flo
1589,1887,"AUSTRAL GOLD DREDGING COMPANY,",Austral Gold Dredging Company Limited,AUSTRAL GOLD DREDGING COMPANY,Austral Gold Dredging Company Limited
310192,1908,AUSTRAL LEAD COMPANY. LIMITED.,Austral Lead Company Limited,AUSTRAL LEAD COMPANY LIMITED,Austral Lead Company Limited
1035490,1921,"AUSTRAL MALAY TlN, LTD. Direciors.",Austral Malay Tin Limited,AUSTRAL MALAY LIMITED,Austral Malay Tin Limited
332437,1909,"Transfer form, common ; fee, 2s. 6d. AUSTRAL Tl N MINlNG COM PANY. LIMITED.",Austral Minlng Com Pany Limited,AUSTRAL MINLNG COM PANY LIMITED,Austral Mining Company Limited
1035485,1921,"AUSTRAL oEvELoPMEtI SYND., LTD. SecretDariryectors A. Hughes; 0. J. Iowan; L. G. Robinson; W. S. Robinson. and Oflices E. W. Gyton, 201. Salisbury House, EC. 2. Phone; 21 Wall.",Austral Oevelopmeoi Syndicate Limited,AUSTRAL OEVELOPMEOI SYNDICATE LIMITED,Austral Oevelopmeoi Syndicate Limited
94740,1891,AUSTRALASIAN GOLD EXTRACTING COMPANY,Australasian Gold Extracting Company Pollok,AUSTRALASIAN GOLD EXTRACTING COMPANY POLLOK,Australasian Gold Extracting Company Pollok
94774,1891,"AUSTRALASIAN MINES INVESTMENT COMPANY,",Australasian Mines Investment Company Limited,AUSTRALASIAN GOLD EXTRACTING COMPANY POLLOK,Australasian Mines Investment Company Limited
161770,1894,"AUSTRALASIAN MINING COMPANY, LIMITED.",Australasian Ore Concentration Syndicate Limited,AUSTRALASIAN MINING COMPANY LIMITED,Australasian Ore Concentration Syndicate Limited
449685,1911,AUSTRALASIAN GOLD MINING,Australasian Ore Concentration Syndicate Ltddir,AUSTRALASIAN ORE CONCENTRATION SYNDICATE LTDDIR,Australasian Ore Concentration Syndicate Limited
510857,1912,AUSTRALASIAN ORE CQNCENTR aT|0N SYND.. LTD.,Australasian Ore Cqncentr Syndicate Limited,AUSTRALASIAN ORE CQNCENTR SYNDICATE LIMITED,Australasian Ore Concentration Syndicate Limited
389090,1910,"AUSTRALASIAN ORE CTONCENTR ATTON SYND., LTD.",Australasian Ore Ctoncentr Atton Syndicate,AUSTRALASIAN ORE CTONCENTR ATTON SYNDICATE,Australasian Ore Concentration Syndicate Limited
191270,1895,"AUSTRALASIAN ORE REDUCTION SYNDICATE,",Australasian Ore Reduction Syndicate,AUSTRALASIAN ORE REDUCTION SYNDICATE,Australasian Ore Reduction Syndicate
276429,1908,AVSTRALAS1AK COMPANIES. 7,Australasian Share Trtjst,AVSTRALASIAK COMPANIES AUSTRALASIAN SHARE TRTJST,Australasian Share Trust
1119067,1923,"AUSTRALb DEVELOPMENT SYND.I LTD. irectors W. S. Robinson; .1. Bread. Secretary and Ofiices T. J. Glynn, 1, Great Winchester Street, E.C. 2. Phone: Wall 680.",Australb Development Syndicate Limited,AUSTRALB DEVELOPMENT SYNDICATE LIMITED,Australb Development Syndicate Limited
59720,1889,"AUSTRALIAN BROKEN HILL CONSOLS, LIMITED.",Australian Burra Burra Copper Syndicate,AUSTRALIAN BURRA BURRA COPPER SYNDICATE,Australian Burra Burra Copper Syndicate
389104,1910,"AUSTRALIAN COMMONWEALTH FUELS AND OILS,",Australian Exploration Company Limited,AUSTRALIAN COMMONWEALTH FUELS AND OILS,Australian Exploration Company Limited
94844,1891,AUSTRALIAN MINING COMPANY.,Australian Gold Recovery Company Limited,AUSTRALIAN EXPLORATION COMPANY LIMITED,Australian Gold Recovery Company Limited
