"","id","role","name","year","text","loc","lon","lat","company"
"451",354848,"managers","a j da cunha",1909,"Thomas L. Gilmnur. | Henry Pasteur, J.P. | Albert L. Ocha. Joint Managers A. J. da Cunha ; P. Plantier.","london",-0.1277583,51.50735,"Mozambique Company Company"
"452",471027,"managers","a j da cunha",1911,"Hon. M. W. Elphinstone. I L. Oury. | T. L. Gilmour. Joint Managers A. J. da Cunha: P. Plantier.","paris",2.3522219,48.856614,"Mozambique Company Company"
"453",531846,"managers","p j da cunha",1912,"Hon. M. W. Blphinstone. I L. Oury. I T. L. Gilmour. Joint Managers P. J. da Cunha; P. Plantier.","paris",2.3522219,48.856614,"Mozambique Company Company"
"454",661563,"managers","p j da cunha",1914,". . . . ury. Joint Managers P. J. da Cunha; P. Plantier.","paris",2.3522219,48.856614,"Mozambique Company Company"
"455",660019,"engineers","inks s currie",1914,"Directors A. Leaver, Chairman; 0. D.A. Leaver; L. N, Way. Consulting Engineers Inks s Currie. | Mine Manager H. E. Nicholle. Bankers W. A: J. Biggsrltafl. I Solicitors Leslie, Field, Brownjohn & 00. Manager a secretary a Ofices H. 1 . Miller, Nigeria House, 1-4, Giltspur Street, 1.0.","london",-0.1277583,51.5073509,"Lower Bisichi Nigeria Mines Limited"
"456",502924,"engineers","lake currie",1911,"petersburg SyndicaTe, limited. ConsulDtiinregotors Sir K. Clarke, Chairman ; J. P. Blessiz. Engineers Lake 4 Currie, Norfolk House. E.0.","norfolk",-76.2858726,36.8507689,"Peruvian Industrial And Development Company"
"457",628370,"managers","lake currie",1913,"Managers-Lake and Currie.","london",-0.1277583,51.5073509,"Medlyn Cornwall Tin Lands Limited"
"458",1004703,"engineers","lake currie",1920,"Consulting Engineers Lake and Currie, Bro d Street Avenue. E.C. 2. Superintendent in Nigeria B. M. Kateley.","london",-0.1277583,51.50735,"Fulani Nigeria Tin Syndicate Limited"
"459",1009805,"engineers","lake currie",1920,"Consulting Engineers Lake and Currie. Secretary and. Offices F. Lee, 16, St. Helen s Place, E.C. 3.","london",-0.1277583,51.50735,"Kaduna Syndicate Limited"
"460",1046419,"engineers","lake currie",1921,"FILANI NIGERIA TIN MINING CO.. LTD. D.J. Directors Qualification, 1,000 shares . Mooney. | H. L. Puckle. | S. R. Worley. Consulting Engineers Lake and Currie, Broad Street Avenue. 3.0. 2. Superintendent 1n Nigeria R. M. Kateley. Secretaries and Ofllces J. Worley & Sons, 37, Lime Street, E.C. 3.","london",-0.1277583,51.50735,"Fulani Nigeria Tin Syndicate Limited"
"461",1051002,"engineers","lake currie",1921,"Mining En gineer J. E. Snelus. I Consulting Engineers Lake and Currie.","london",-0.1277583,51.50735,"Kaduna Prospectors Limited Dlel Qrel"
"462",1078494,"engineers","lake currie",1922,"Engineers Lake and Currie. | General Manager-C. F. Tl Ollallell. Secretary and Offices-W. W. Evans, 33, Cornhill, EC. 3.","london",-0.1277583,51.50735,"Bisichi Tin Nigeria Limited"
"463",1120221,"engineers","lake currie",1923,"Engineers Lake and Currie. I General Manager C. F. Trousdell.","london",-0.1277583,51.50735,"Bisichi Tin Nigeria Limited"
"464",1129800,"engineers","lake currie",1923,"Consulting Engineers Lake and Currie, Broad Street Avenue, 16.0. 2. Su erintendent in Nigeria Capt. G. N. 0rd.","london",-0.1277583,51.50735,"Fulani Nigeria Tin Syndicate Limited"
"465",245410,"engineers","lake a currie",1903,"Consulting Engineers-Lake a Currie.","gladstone",-94.55468,39.20389,"Akoko Gold Mines Limited"
"466",246753,"engineers","lake a currie",1903,"Consulting Engineers Lake a Currie. I Resident Engineer John H. Powell.","coleman",-94.8779,36.87651,"Birrim Valley Gold Mining And"
"467",249061,"engineers","lake a currie",1903,"Consulting Engineers Lake a Currie. I Solicitors Sutton, Oinmauney 3: Randall.","sydney",151.2093,-33.86882,"New Castle Gold Corporation Limited"
"468",267974,"engineers","lake a currie",1903,"Consulting Engineers Lake a Currie.","salisbury",-75.59937,38.36067,"North Nile Yalleya Limited"
"469",286867,"engineers","lake a currie",1908,"Geo. Macdonald, Chairman. | W. H. Adams. Consulting Engineers Lake A Currie. I Auditor J. Durie Pattullo, F.C.A.","paris",2.352222,48.85661,"Asia Hydraulick And Mining Corporation"
"470",309388,"engineers","lake a currie",1908,"Solicitors Maddison, Stirling, Humm Daviee. , Consulting Engineers Lake A Currie. SeBcarnektearrsy Martin s Bank, Limited. | Auditors E. Layton Bennett & Co. and Offices Herbert A. H. Russell, Capel House, New Broad Street, E.C.","stirling",-3.936903,56.11652," U The U C Anglo French Ticapampa Silver Mining"
"471",738405,"engineers","lake a currie",1915,"LOWER BISICHI NIGERIA TIN MiN e s Y LlMlrE o . Directors A. Leaver, Chairman; C. D. A. Leaver; L. N. Way. Consulting Engineers Lake a Currie. i Mine Manager H. E. Nicholle.","london",-0.1277583,51.5073509,"Lower Bisichi Nigeria Mines Limited"
"472",248129,"engineers","lake dz currie",1903,"Consulting Engineers-Lake dz Currie.","coleman",-94.8779,36.87651,"Gold Fields Matabeleland Limited"
"473",250158,"engineers","lake it currie",1903,"Manager W. G. Rumbold. I Consulting Engineers Lake it Currie.","manchester",-2.242631,53.48076,"Wassau Consolidated Goldfields Limited"
"474",267568,"engineers","luke it currie",1903,"Consulting Engineers Luke it Currie. | Bolioitors Wnrthington Evans, Binl s 00.","london",-0.1277583,51.50735,"Nile Goldfieflids Limited"
"475",658466,"engineers","lune k currie",1914,"-KANO V NVIGERIA Tim ARE ASTEIMITED Directors Qualification, except first, £250 . A. Lower- airman. | C. D . A. Leaver. | D. J. Mooney. I L. N. Wav. Consulting Engineers lune k Currie, Norfolk House, 7. Laurence Pountney Hill, E.O,","norfolk",-76.2858726,36.8507689,"Kano Nvigeria Are Asteimited"
"476",249905,"engineers","lake s currie",1903,"Consulting Engineers Lake s. Currie. l Solicitors Worthington Evans, Bird a Go.","london",-0.1277583,51.50735,"United African Explorations Limited"
"477",267601,"engineers","luke s currie",1903,"Cont-11110118 Engineers Luke s Currie. l Solicitors Worthington Evans, Birdt 0.","london",-0.1277583,51.50735,"Nile Valley Gold Mining Company"
"478",382642,"engineers","lake t currie",1909,"£6,000, in £1 shares, all issued. On July 23rd, 1908, it was resolved to wind up voluntarily ; liquidator, G. B. BobertB, Dashwood House, E.C. HpITERS B U RG SYN D IC ATET LI M ITEDT Directors Sir K. Clarke, Chairman ; j. P. Blesaig. Consulting Engineers Lake ft Currie, Norfolk Houbc. E.C.","london",-0.1277583,51.50735,"Peruvian Goldfields Limited"
"479",325953,"engineers","lake t currio",1908,"Sir E. Clarke, Chairman. J. P. Blessig. Consulting Engineers Lake ft Currio, Norfolk House. E.C.","norfolk",-76.28587,36.85077,"Pedroso Syndicate Limited"
"480",409011,"managers","a j dacnnha",1910,"Thomas L. Gilmour. Joint Managers A. J. daCnnha: P. Plantier.","paris",2.352222,48.85661,"Mozambique Company Company"
"481",833457,"engineers","j w dalrymple",1917,"Advisory Engineers J. W. Dalrymple, Mana S. Africa.","london",-0.1277583,51.5073509,"Anglo French Exploration Company Limited"
"482",717816,"managers","a daniels",1915,"Managers A. Daniels; A. L. Lathsm.","manchester",-2.2426305,53.4807593,"Bignall Hill Colliery Company Limited"
"483",768306,"managers","aj cadman daniels",1916,"E. J. W. Wood. J. MC.oWnosoudl.ti.ng. LEineugti.n-Ceoelr. JP.rNof..P. Wood. || R. N. Wood, Managing. Managers A. Dr. J. Cadman. Daniels; A. L. Latham.","liverpool",-76.2177046,43.106456,"Bignall Hill Colliery Company Limited"
"484",36422,"managers","james williams davev",1888,"Captain James Williams and Captain Davev.",NA,NA,NA,"Indian Consolidated Gold Company Limited"
"485",68034,"managers","james williams davey",1889,"Captain James Williams and Captain Davey.","london",-0.1277583,51.5073509,"Indian Consolidated Gold Company Limited"
"486",298929,"managers","alex davidson",1908,", London Committee. Stanley Brailsford. | S. H. Farrar. | Edward Wagg. 1 J. L. Bergson. Secretary and Offices T. Cadell, C.A., National Bank Bdgs.. Box 1364, Johannesburg. Managers Alex Davidson, General ; J. H. Betuvick Bueinet , Box 2, Benoni. Paris Correspondents Compagnio Fran aise de Mines d Or et do l Afriquo du Sud, 20,","london",-0.1277583,51.50735,"New Kleinfontein Company"
"487",410126,"managers","alex davidson",1910,"Managers Alex Davidson, General ; J. H. Beswick Butineee , Box 2, Benoni. Consulting En gineer Edward J. Way, Box 2927, Johannesburg, 8. A. Paris Correspondents Compagnie Francaise de Mines d Or et de l Afrique du Sud,","johannesburg",28.04731,-26.2041,"New Kleinfontein Company"
"488",725835,"engineers","mordey a dawbarn",1915,"Consultin Engineers Mordey a Dawbarn, 82, Victoria Street, S.W.","transvaal",-81.1830974,43.2325617,"Delagoa Bay Development Corporation Limited"
"489",653550,"engineers","monkey a dawbsrn",1914,"11. K. Heyland, Chairman. I W. B. Butler. I Dr. B. F. Cabral Lisbon . A. Davidsmi. I 1 . Gotlo. Consulting Engineers Monkey a Dawbsrn, 82, Victoria Street, S.W.","london",-0.1277583,51.5073509,"Delagoa Bay Development Corporation Limited"
"490",705887,"engineers","denny bro",1914,"Consulting P. Hutu . Engineers Denny Bro-.. charia Build ng, Cunco de Mayo, Mexico City.","mexico",-102.552784,23.634501,"Selected Mines Mexico Limited"
"491",344628,"managers","bhodeuan uipiorauon development co",1909,"BUU 6 MARKET AND OFFICES CO.. LTD. Managers Bhodeuan Uipiorauon and Development Co., Ltd.","main street bulawayo",28.58263,-20.15319,"Buu Market And Offices Limited"
"492",288138,"managers","rhodesian exploration development co",1908,"Managers Rhodesian Exploration and Development Co.. Ltd.","salisbury",-75.59937,38.36067,"Charles Street Shaftesbury Avenue Piccadilly"
"493",461000,"managers","rhodesian kiploration development co",1911,"BULAWAYO MARKET ANCT OFFICES CO.. LTD. Managers Rhodesian Kiploration and Development Co., Ltd.","austin",-97.7430608,30.267153,"Bulawayo Market Anct Offices Limited"
"494",584678,"engineers","cold fields allodellln development",1913,"Consulting Engineers-cold Fields allodellln Development 0.1.. but. Mine Manager 1 . F. lI-tterson.","london",-0.1277583,51.5073509,"Gold Mines Investment Company Limited"
"495",650049,"engineers","gold fields rhodesian development",1914,"Consulting Engineers Gold Fields Rhodesian Development . 0., Ltd.","rhodesia",-97.2134822,32.8294337,"Bell Reef Development Company Limited"
"496",655042,"engineers","gold fields rhodesian development",1914,"1 .M. Thackthwaite. I B. y Vieira. Consulting Engineers Gold Fields Rhodesian Development Co., Ltd. Bankers Roberts, Lubbock 82 00.; African Rankin .r l orpn., Ltd.","london",-0.1277583,51.5073509,"Fabrak Nieeria Tin Mited"
"497",656982,"engineers","gold fields rhodesian development",1914,"Major B. L. Bepte. Consulting Engineers Gold Fields Rhodesian Development 00., Ltd. Kine Manager C. Dinghy-Jones.","rhodesia",-97.2134822,32.8294337,"Gold Trust South African Limited Golden"
"498",729655,"engineers","gold fieldsrhodesian development",1915,"Consulting a isburv. Engineers Gold Fields-Rhodesian Development 00., Ltd.","rhodesia",-97.2134822,32.8294337,"Gaika Gold Mining Company Limited"
"499",731310,"engineers","gold fields rhodesian development",1915,"Consultln Engineers Gold Fields Rhodesian Development 00.. Ltd. KiSnoelicMitaonrasg-eJur lius.,DEigdbwyarJdonseas. Tho|maBs.ankers African Banking Corporation, Ltd.","rhodesia",-97.2134822,32.8294337,"Golden Korje Proprietary Mines Limited"
"500",784558,"engineers","gold fields rhodesian development",1916,"alisbury. Consulting Engineers-Gold Fields Rhodesian Development Co., Ltd. Mine ManageSro lJi.citMo.rsE atJounl,iuGsa, ika Mine, Sebakwe District, Rhodesia. Edwards & Thomas. Bankers British Linen Bank. | Auditors-Singleton, Fabian & Co.","rhodesia",-97.2134822,32.8294337,"Gaika Gold Mining Company Limited"
"501",787191,"engineers","gold fields rhodesian development",1916,"Consulting Engineers Gold Fields Rhodesian Development Co., Ltd.","rhodesia",-97.2134822,32.8294337,"Golden Korje Proprietary Mines Limited"
"502",918825,"engineers","gold fields rhodesian development",1918,"Consulting Major H. L. Sapte. l B. y Vieira. Engineers Gold Fields Rhodesian Development 00., Ltd.","london",-0.1277583,51.5073509,"Falcon Rhodesia Development Limited"
"503",943999,"engineers","gold fields rhodesian development",1918,"Local Directors J. . McDonald G. Mitchell, M.L.0. Consulting Engineers-Gold Fields Rhodesian Development 30., Ltd. Mine Manager W. F. H. Dudgeon. | Bankers-London Joint Stock Bsnk,Ltd.","london",-0.1277583,51.5073509,"Shamva Mines Limited"
"504",966171,"engineers","gold fields rhodesian development",1919,"Major H. L. Sapte. I B. y Vieira. Consulting Engineers Gold Fields Rhodesian Development Co., Ltd.","london",-0.1277583,51.5073509,"Falcon Rhodesia Development Limited"
"505",1004343,"engineers","gold fields rhodesian development",1920,"Major H. L. Sapte. | B. y Vieira. Consulting Engineers Gold Fields Rhodesian Development 00., Ltd.","london",-0.1277583,51.50735,"Falcon Rhodesia Development Limited"
"506",1046033,"engineers","gold fields rhodesian development",1921,"Major H. L. Sapte. l B. y Vieiru. Consulting Engineers- Gold Fields Rhodesian Development 00., Ltd.","london",-0.1277583,51.50735,"Falcon Rhodesia Development Limited"
"507",1065919,"engineers","gold fields rhodesian development",1921,"Cant. L. Ludlow. Consulting Engineers Gold Fields Rhodesian Development 30., Ltd. C. E. Parsons . Mine Mana er W. Wallace. Local Ofllces Bulawayo, Rhodesia.","rhodesia",-97.21348,32.82943,"Shamva Mines Limited"
"508",1087783,"engineers","gold fields rhodesian development",1922,"Consulting Major H. L. Sapte. l B. y Vieira. Engineers Gold Fields Rhodesian Development 00., Ltd. General Manager H. 1 . Brett, A.Inst.M.M.","london",-0.1277583,51.50735,"Fairbanks Gold Dredging Ltd"
"509",1107996,"engineers","gold fields rhodesian development",1922,"Local Direcfora J. G. McDonald, O.B.E. ; Capt. L. Ludlow. Consulting Engineers Gold Fields Rhodesian Development Co., Ltd. 0. E. Parsons . Mine Mana er W. Wallace. Local Ofilces Bulawayo, Rhodesia.","rhodesia",-97.21348,32.82943,"Sham Mines Limited"
"510",1149190,"engineers","gold fields rhodesian development",1923,"Local Directors J. G. McDonald, 0.B.E. ; L. Lndlow. Consulting Engineers Gold Fields Rhodesian Development Co., Ltd. 0. E. Parsons . Mine Mano ere-W. Wallace. Local Oflices Bulawayo, Rhodesia.","rhodesia",-97.21348,32.82943,"Shamva Mines Limited"
"511",728645,"engineers","old fields rhodesian development",1915,".1. Prinsep. l Ms or H. L. Sapte. | B. y Vieira. Consulting Engineers old Fields Rhodesian Development Co.. Ltd.","london",-0.1277583,51.5073509,"Falcon Rhodesia Development Limited"
"512",560771,"engineers","w b devereux",1912,"W. B. Devereux, jun. 1 H. A. J. Wilkens. | W. Forbe Morgan, jnn. Engineers W. B. Devereux, jun. | G. S. Duncan, A.R.S.M., A.I.M.M. | H. P. Henderson.","mexico",-102.552784,23.634501,"Mines Management Company"
"513",371717,"managers","e dexter",1909,"Solicitors Norton, Rose, Barrinpton A Co. J Bankers Parr s Bank, Auditors Herman Leacher, Stephens 4 Co. ; W. B. Peat k Co. SeJcorienttary and Offices J. A. Selway, Fittalan House, Arundel Street, Strand, Receivers and Managers E. Dexter, 21, Ironmonger Lane, E.C., and","london",-0.1277583,51.50735,"Duncan United Mines Limited Dunderland"
"514",1043472,"managers","h t dickinson i",1921,"Assistant General Managers H. T. Dickinson 1 I. R. Grimmer; J. Hal-bottle.","london",-0.1277583,51.50735,"Darymusu West Coast Development Company Limited"
"515",653365,"managers","h t dickinson",1914,"Assistant General Managers H. T. Dickinson.","london",-0.1277583,51.5073509,"Darymusu West Coast Development Company Limited"
"516",725555,"managers","h t dickinson",1915,"Assistant General Managers H. T. Dickinson. | I. R. Grimmer. | J. Harbottle. Electrical Engineer R. W. H. Smith.","salisbury",-75.5993692,38.3606736,"Darymusu West Coast Development Company Limited"
"517",848569,"managers","h t dickinson",1917,"Assistant General Managers H. T. Dickinson; I. R. Grimmer; J. Harbottle.","johannesburg",28.0473051,-26.2041028,"Darymusu West Coast Development Company Limited"
"518",915849,"managers","h t dickinson",1918,"Assistant General Managers H. T. Dickinson; 1. R. Grimmer; J. Harbottle.","burnham",-76.383563,40.050831,"Beers Consolidated Mines Limited Kimberley Johannesburg"
"519",963873,"managers","h t dickinson",1919,"Assistant General Managers H. T. Dickinson; 1. R. Grimmer; J. Harbottle. Electrical Engineer R. W. H. Smith.","london",-0.1277583,51.5073509,"Beers Consolidated Mines Limited Kimberley Johannesburg"
