"","id","company","text","capitalusd","capitalpound","capitalfr","capitalpeso","minerals","owns","owned","doutput","technology","incor","name","role","lastname","middlename","firstname","simpname","loc","lon","lat"
"1743",1793,"zacatecas mining corp.","location & p. o., zacatecas, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas zac",-102.5832539,22.7709249
"1744",1794,"zacatecas mining corp.","manager, e. p. palmer, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. p. palmer","manager","palmer",NA,"e","palmer, e","zacatecas zac",-102.5832539,22.7709249
"1745",1796,"american smelting refining co.","president, simon guggenheim, 120 broadway, new york, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"simon guggenheim","president","guggenheim",NA,"simon","guggenheim, s","broadway new york",-73.9831025,40.7632557
"1746",1800,"american smelting refining co.","cia. minera asarco s. a.",NA,NA,NA,NA,NA,"cia. minera asarco s. a.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1747",1801,"american smelting refining co.","r. e. mora y cia. S. en C",NA,NA,NA,NA,NA,"r. e. mora y cia. S. en C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1748",1802,"american smelting refining co.","compañía de las minas de cobre del magistral.",NA,NA,NA,NA,NA,"compañía de las minas de cobre del magistral.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1749",1803,"american smelting refining co.","consolidacion minera de parral, s. a.",NA,NA,NA,NA,NA,"consolidacion minera de parral, s. a.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1750",1804,"american smelting refining co.","parral & durango railroad co .",NA,NA,NA,NA,NA,"parral & durango railroad co .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1751",1805,"american smelting refining co.","j . c. long y cia. S. en c.",NA,NA,NA,NA,NA,"j . c. long y cia. S. en c.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1752",1806,"american smelting refining co.","moctezuma lead co.",NA,NA,NA,NA,NA,"moctezuma lead co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1753",1807,"american smelting refining co.","sombrerete mining co .",NA,NA,NA,NA,NA,"sombrerete mining co .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1754",1808,"american smelting refining co.","compañía metalurgica mexicana, s. a.",NA,NA,NA,NA,NA,"compañía metalurgica mexicana, s. a.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1755",1809,"american smelting refining co.","potosi & rio verde railway co.",NA,NA,NA,NA,NA,"potosi & rio verde railway co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1756",1810,"american smelting refining co.","alvarez land & timber co.",NA,NA,NA,NA,NA,"alvarez land & timber co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1757",1811,"american smelting refining co.","compañía minera la loteria",NA,NA,NA,NA,NA,"compañía minera la loteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1758",1812,"american smelting refining co.","mexican lead co.",NA,NA,NA,NA,NA,"mexican lead co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1759",1813,"american smelting refining co.","mexican mineral railway co",NA,NA,NA,NA,NA,"mexican mineral railway co",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1760",1815,"american smelting refining co.","management, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management",NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1761",1816,"american smelting refining co.","general mgr., w. m. drury, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. m. drury","general mgr.","drury",NA,"w","drury, w","zacatecas",-102.5832539,22.7709249
"1762",1817,"american smelting refining co.","asst. mgr., h. l. carr, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. l. carr","asst. mgr.","carr",NA,"h","carr, h","zacatecas",-102.5832539,22.7709249
"1763",1818,"american smelting refining co.","asst. mgr., w. p. schumacher, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. p. schumacher","asst. mgr.","schumacher",NA,"w","schumacher, w","zacatecas",-102.5832539,22.7709249
"1764",1819,"american smelting refining co.","counsel, lic. j. m. gandara, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lic. j. m. gandara","counsel","gandara",NA,"lic","gandara, l","zacatecas",-102.5832539,22.7709249
"1765",1820,"american smelting refining co.","asst. counsel, lic. fausto miranda, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lic. fausto miranda","asst. counsel","miranda",NA,"lic","miranda, l","zacatecas",-102.5832539,22.7709249
"1766",1821,"american smelting refining co.","mechancial engineer, m. b. stewart, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m. b. stewart","mechancial engineer","stewart",NA,"m","stewart, m","zacatecas",-102.5832539,22.7709249
"1767",1822,"american smelting refining co.","milling engineer, h. cooper, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. cooper","milling engineer","cooper",NA,"h","cooper, h","zacatecas",-102.5832539,22.7709249
"1768",1823,"american smelting refining co.","supply agent, j. m. davis, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. m. davis","supply agent","davis",NA,"j","davis, j","zacatecas",-102.5832539,22.7709249
"1769",1824,"american smelting refining co.","chief accountant, g. f. johnston, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. f. johnston","chief accountant","johnston",NA,"g","johnston, g","zacatecas",-102.5832539,22.7709249
"1770",1826,"american smelting refining co.","mexican income tax accoutant, l. a. fruit, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l. a. fruit","mexican income tax accoutant","fruit",NA,"l","fruit, l","zacatecas",-102.5832539,22.7709249
"1771",1827,"american smelting refining co.","representative, safety & welfare, e. n. hobart, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. n. hobart","representative, safety & welfare","hobart",NA,"e","hobart, e","zacatecas",-102.5832539,22.7709249
"1772",1828,"american smelting refining co.","employment agent, geo. Hebron, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"geo. Hebron","employment agent","Hebron",NA,"geo","hebron, g","zacatecas",-102.5832539,22.7709249
"1773",1829,"american smelting refining co.","mail and telegraphic address, 1112 mills bldg., el paso, texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el paso texas",-106.4850217,31.7618778
"1774",1831,"american smelting refining co.","representative of a. s. & r. co. and allied companies, r. e. mora, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r. e. mora","representative of a. s. & r. co. and allied companies","mora",NA,"r","mora, r","zacatecas",-102.5832539,22.7709249
"1775",1833,"american smelting refining co.","mail address, apartado 38 bis, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bis mexico df",-99.1750663,19.4097627
"1776",1834,"american smelting refining co.","telegraphic address, edificio iturbe ave, juarez 83, mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ave juarez mexico",-99.1796654,19.6724918
"1777",1836,"american smelting refining co.","general counsel, rafael pardo, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rafael pardo","general counsel","pardo",NA,"rafael","pardo, r","zacatecas",-102.5832539,22.7709249
"1778",1837,"american smelting refining co.","mail and telegraphic address, gante num. 1, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num mexico df",-99.1462063,19.3251269
"1779",1839,"american smelting refining co.","representative for c. m. m. and allied companies, a. martinez, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a. martinez","representative for c. m. m. and allied companies","martinez",NA,"a","martinez, a","zacatecas",-102.5832539,22.7709249
"1780",1841,"american smelting refining co.","mail address, cia. metalurgica mexicana, apartado 307, mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexicana apartado mexico",-102.5832539,22.7709249
"1781",1843,"american smelting refining co.","mexican smelting department, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexican smelting department",-102.5832539,22.7709249
"1782",1844,"american smelting refining co.","management, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management",NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1783",1845,"american smelting refining co.","general mgr., j. r. woodul, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. r. woodul","general mgr.","woodul",NA,"j","woodul, j","zacatecas",-102.5832539,22.7709249
"1784",1846,"american smelting refining co.","consult. Metalgst., l. b. harrison, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l. b. harrison","consult. Metalgst.","harrison",NA,"l","harrison, l","zacatecas",-102.5832539,22.7709249
"1785",1847,"american smelting refining co.","mgr. acctg. Dept, j. w. christie, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. w. christie","mgr. acctg. Dept","christie",NA,"j","christie, j","zacatecas",-102.5832539,22.7709249
"1786",1848,"american smelting refining co.","financial agent, g. t. ewart, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. t. ewart","financial agent","ewart",NA,"g","ewart, g","zacatecas",-102.5832539,22.7709249
"1787",1849,"american smelting refining co.","supply agent, w. v. sterling, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. v. sterling","supply agent","sterling",NA,"w","sterling, w","zacatecas",-102.5832539,22.7709249
"1788",1850,"american smelting refining co.","chief engineer, l. plass, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l. plass","chief engineer","plass",NA,"l","plass, l","zacatecas",-102.5832539,22.7709249
"1789",1852,"american smelting refining co.","mail and telegraphic address, 1108 mills bldg., el paso, texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el paso texas",-106.4850217,31.7618778
"1790",1854,"american smelting refining co.","gen'l representative, r. e. mora, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r. e. mora","gen'l representative","mora",NA,"r","mora, r","zacatecas",-102.5832539,22.7709249
"1791",1855,"american smelting refining co.","financial agent, w. a. price, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. a. price","financial agent","price",NA,"w","price, w","zacatecas",-102.5832539,22.7709249
"1792",1856,"american smelting refining co.","financial agent, f. w. mcauley, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f. w. mcauley","financial agent","mcauley",NA,"f","mcauley, f","zacatecas",-102.5832539,22.7709249
"1793",1857,"american smelting refining co.","traffic agent, h. c. camp, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. c. camp","traffic agent","camp",NA,"h","camp, h","zacatecas",-102.5832539,22.7709249
"1794",1858,"american smelting refining co.","mail address, apartado 38 bis, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bis mexico df",-99.1750663,19.4097627
"1795",1859,"american smelting refining co.","telegraphic address, edificio iturbe ave, juarez 83, mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ave juarez mexico",-99.1796654,19.6724918
"1796",1863,"american smelting refining co.","american smelting refining co.",NA,NA,NA,NA,NA,"american smelting refining co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aguascalientes",-102.2915677,21.8852562
"1797",1865,"american smelting refining co.","cashier, d. r. salazar, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d. r. salazar","cashier","salazar",NA,"d","salazar, d","aguascalientes",-102.2915677,21.8852562
"1798",1866,"american smelting refining co.","mines, at asientos, aguascalientes, ags.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asientos aguascalientes ags",-102.0890156,22.2384759
"1799",1868,"american smelting refining co.","mail address, mina santa francisca, asientos, ags.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"francisca asientos ags",-102.1031798,22.2251832
"1800",1870,"american smelting refining co.","tel. address, mina santa francisca, estacion san gil, ags.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san gil ags",-102.0219444,22.2077777
"1801",1872,"aguascalientes plant","american smelting refining co.",NA,NA,NA,NA,NA,"american smelting refining co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aguascalientes",-102.2915677,21.8852562
"1802",1874,"aguascalientes plant","change of plant clean-up, w. s. ferris, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. s. ferris","change of plant clean-up","ferris",NA,"w","ferris, w","aguascalientes",-102.2915677,21.8852562
"1803",1875,"aguascalientes plant","smelting plant, at aguascalientes, ags, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"at aguascalientes ags",-102.2915677,21.8852562
"1804",1876,"aguascalientes plant","mail address, american smelting refining co, apartado 137, aguascalientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"co apartado aguascalientes",-102.2915677,21.8852562
"1805",1877,"aguascalientes plant","tel. address, american smelting refining co, aguascalientes, ags.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"co aguascalientes ags",-102.2766143,21.8823308
"1806",1881,"chihuahua plant","american smelting refining co.",NA,NA,NA,NA,NA,"american smelting refining co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"1807",1882,"chihuahua plant","supt., j. r. enlow, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. r. enlow","supt.","enlow",NA,"j","enlow, j","chihuahua",-106.0691004,28.6329957
"1808",1883,"chihuahua plant","smelting plant, at chihuahua, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"smelting at chihuahua",-106.0691004,28.6329957
"1809",1886,"chihuahua plant","mail address, american smelting refining co, apartado 63, chihuahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"co apartado chihuahua",-106.0691004,28.6329957
"1810",1887,"chihuahua plant","tel. address, american smelting refining co, chihuahua, chih",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"co chihuahua chih",-106.0290527,28.6035063
"1811",1889,"los lamentos","cia. minera asarco",NA,NA,NA,NA,NA,"cia. minera asarco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"1812",1891,"los lamentos","supt., w. m. benham, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. m. benham","supt.","benham",NA,"w","benham, w","chihuahua",-106.0691004,28.6329957
"1813",1892,"los lamentos","mines at los lamentos, chih., ook of m in e s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in e s",41.0049548,56.9911268
"1814",1893,"los lamentos","mail address, cia. minera asarco s. a., los lamentos, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"los lamentos chih",-105.821899,30.5736624
"1815",1895,"los lamentos","tel. address, cia. minera asarco s. a., los lamentos, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"los lamentos chih",-105.821899,30.5736624
"1816",1899,"parral consolidated","consolidacion minera de parral, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minera de parral",-105.67119,26.938238
"1817",1900,"parral consolidated","supt., h. h. sharp, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. h. sharp","supt.","sharp",NA,"h","sharp, h","chihuahua",-106.0691004,28.6329957
"1818",1901,"parral consolidated","mines and mills near parral, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"near parral chih",-105.6666166,26.9317835
"1819",1902,"parral consolidated","mail address, consolidacion minera de parral, apartado 85, parral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parral apartado parral",-105.6666166,26.9317835
"1820",1903,"parral consolidated","tel. address, c/o cia . minera asarco, parral, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asarco parral chih",-105.6666166,26.9317835
"1821",1906,"parral consolidated","cia. minera asarco",NA,NA,NA,NA,NA,"cia. minera asarco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"1822",1907,"parral consolidated","supt., s. e. reed, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s. e. reed","supt.","reed",NA,"s","reed, s","chihuahua",-106.0691004,28.6329957
"1823",1908,"parral consolidated","mines and mill, at parral, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"at parral chih",-105.6666166,26.9317835
"1824",1909,"parral consolidated","mail address, cia. minera asarco s. a., apartado 85, parral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a apartado parral",-105.6666166,26.9317835
"1825",1911,"parral consolidated","tel. address, cia. minera asarco s. a., parral, chih",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a parral chih",-105.6666166,26.9317835
"1826",1915,"parral durango railroad co .","general manager, jay c. long, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jay c. long","general manager","long",NA,"jay","long, j","chihuahua",-106.0691004,28.6329957
"1827",1916,"parral durango railroad co .","mail and telegraphic address, parral & durango railroad co ., parral, chih",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"co parral chih",-105.648416,26.926961
"1828",1919,"santa barbara","cia. minera asarco",NA,NA,NA,NA,NA,"cia. minera asarco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"1829",1920,"santa barbara","supt., p. b. lord, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p. b. lord","supt.","lord",NA,"p","lord, p","chihuahua",-106.0691004,28.6329957
"1830",1921,"santa barbara","mines and mills, at santa barbara, chih, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"santa barbara chih",-105.8200578,26.8015438
"1831",1922,"santa barbara","mail and telegraphic address, minas tecolotes, santa barbara, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"santa barbara chih",-105.8200578,26.8015438
"1832",1925,"santa eulalia","american smelting refining co.",NA,NA,NA,NA,NA,"american smelting refining co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"1833",1926,"santa eulalia","supt., b. c. staiger, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b. c. staiger","supt.","staiger",NA,"b","staiger, b","chihuahua",-106.0691004,28.6329957
"1834",1927,"santa eulalia","mines at santa eulalia, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"santa eulalia chih",-105.8865683,28.5954969
"1835",1928,"santa eulalia","mail address, american smelting refining co, apartado 55, chihuahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"co apartado chihuahua",-106.0691004,28.6329957
"1836",1929,"santa eulalia","tel. address, american smelting refining co, chihuahua, chih",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"co chihuahua chih",-106.0290527,28.6035063
"1837",1932,"veta grande","cia. minera asarco, s. a.",NA,NA,NA,NA,NA,"cia. minera asarco, s. a.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"1838",1933,"veta grande","supt., h. h. sharp, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. h. sharp","supt.","sharp",NA,"h","sharp, h","chihuahua",-106.0691004,28.6329957
"1839",1934,"veta grande","mines and mills at minas nuevas, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minas nuevas chih",-105.6667151,26.9367758
"1840",1936,"veta grande","mail address, minas veta grande, apartado 85, parral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grande apartado parral",-105.6666166,26.9317835
"1841",1938,"veta grande","tel. address, c/o cia. minera asarco, s. a., parral, chih",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a parral chih",-105.6666166,26.9317835
"1842",1942,"veta grande","this unit exploits the properties of the cia. Carbonifera de sabinas, s. a. (See special report below)",NA,NA,NA,NA,NA,"this unit exploits the properties of the cia. Carbonifera de sabinas, s. a. (See special report below)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"coahuila",-101.7068294,27.058676
"1843",1942,"veta grande","grl. Mgr. rosita coah., j. w. kniffin, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. w. kniffin","grl. Mgr. rosita coah.","kniffin",NA,"j","kniffin, j","coahuila",-101.7068294,27.058676
"1844",1947,"veta grande","american smelting refining co.",NA,NA,NA,NA,NA,"american smelting refining co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"coahuila",-101.7068294,27.058676
"1845",1948,"veta grande","cashier, a . l . gonzalez, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a . l . gonzalez","cashier","gonzalez",NA,"a","gonzalez, a","coahuila",-101.7068294,27.058676
"1846",1949,"veta grande","mines at sierra mojada, coahuila, coah, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mojada coahuila coah",-103.7014059,27.2906955
"1847",1950,"veta grande","mail address, american smelting refining co., sierra mojada, coah., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sierra mojada coah",-103.7014059,27.2906955
"1848",1952,"veta grande","tel. address, american smelting refining co, esmeralda, coah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"co esmeralda coah",-100.9206505,28.6957919
"1849",1957,"compañía carbonifera de sabinas, s. a.","$5.500,000 oro nac.",NA,NA,NA,"$5.500,000 oro nac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"coahuila",-101.7068294,27.058676
"1850",1958,"compañía carbonifera de sabinas, s. a.","reorganized dec. 28 1907, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reorganized dec. 28 1907, ",NA,NA,NA,NA,NA,NA,"coahuila",-101.7068294,27.058676
"1851",1959,"compañía carbonifera de sabinas, s. a.","main office in mexico, rosita, coah., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico rosita coah",-101.2174256,27.9372635
"1852",1960,"compañía carbonifera de sabinas, s. a.","grl. Mgr. rosita coah., j. w. kniffin, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. w. kniffin","grl. Mgr. rosita coah.","kniffin",NA,"j","kniffin, j","coahuila",-101.7068294,27.058676
"1853",1961,"compañía carbonifera de sabinas, s. a.","pur. Agt., daniel reyes m., rosita, coah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"daniel reyes m.","pur. Agt.",NA,"reyes","daniel",NA,"rosita coah",-101.2174256,27.9372635
"1854",1962,"compañía carbonifera de sabinas, s. a.","superint., e. r. jones, rosita, coah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. r. jones","superint.","jones",NA,"e","jones, e","rosita coah",-101.2174256,27.9372635
