loc,lat,lon,country,reg
Am-Timan,11.0333,20.2833,Chad,NA
Rainham,51.36,0.61,United Kingdom,NA
Massama,38.7568,-9.2748,Portugal,NA
Brugherio,45.5508,9.3011,Italy,NA
Kranj,46.2333,14.3667,Slovenia,NA
Spalding,52.7858,-0.1529,United Kingdom,NA
Stanton,33.8003,-117.9935,United States,NA
Attingal,8.68,76.83,India,NA
Dighwara,25.7443,85.01,India,NA
Kikinda,45.8333,20.45,Serbia,NA
Zeghanghane,35.15,-3,Morocco,NA
East Meadow,40.7197,-73.5604,United States,NA
Brzeg,50.8667,17.4833,Poland,NA
La Huacana,18.9625,-101.8069,Mexico,NA
Ali Sabieh,11.15,42.7167,Djibouti,NA
Limbiate,45.5972,9.13,Italy,NA
Yihezhuang,39.1373,116.0744,China,NA
Villemomble,48.8833,2.5,France,NA
Northglenn,39.9108,-104.9783,United States,NA
Hoogvliet,51.8667,4.35,Netherlands,NA
Mannar,8.9772,79.9138,Sri Lanka,NA
Reforma,17.8658,-93.1472,Mexico,NA
Grantham,52.918,-0.638,United Kingdom,NA
Pandaul,26.2517,86.074700000000007,India,NA
Falun,60.6072,15.6311,Sweden,NA
Kajaani,64.2311,27.7194,Finland,NA
Tenosique,17.4756,-91.4225,Mexico,NA
Richmond West,25.6105,-80.4297,United States,NA
Villagran,20.517,-100.983,Mexico,NA
Soteapan,18.2333,-94.8667,Mexico,NA
Hanover Park,41.9818,-88.1446,United States,NA
Oharu,35.1751,136.8201,Japan,NA
Carshalton,51.3652,-0.1676,United Kingdom,NA
Rukungiri,-0.79,29.925,Uganda,NA
Harima,34.7167,134.8667,Japan,NA
Schaffhausen,47.7,8.6333,Switzerland,NA
Buu Long,10.96,106.7967,Vietnam,NA
Pappinissheri,11.95,75.35,India,NA
Aizumi,34.1266,134.4951,Japan,NA
Foothill Farms,38.6867,-121.3475,United States,NA
Tozeur,33.9167,8.1333,Tunisia,NA
Becej,45.6167,20.0333,Serbia,NA
Madukkarai,10.9057,76.9634,India,NA
Ewell,51.35,-0.249,United Kingdom,NA
Colwyn Bay,53.29,-3.7,United Kingdom,NA
Mabole,7,79.9,Sri Lanka,NA
Bani Suhayla,31.3428,34.3253,Gaza Strip,NA
Huyton,53.4111,-2.8403,United Kingdom,NA
Bossangoa,6.4833,17.45,Central African Republic,NA
Bibhutpur,25.6878,85.9992,India,NA
Calumpang,14.6249,121.0865,Philippines,NA
Saint-Mande,48.8422,2.4186,France,NA
Alacuas,39.4583,-0.4628,Spain,NA
Prijepolje,43.5439,19.6514,Serbia,NA
Pinner,51.5932,-0.3894,United Kingdom,NA
Al Qunaytirah,33.1256,35.8239,Syria,NA
Nishihara,26.2228,127.7589,Japan,NA
Chaiyaphum,15.8056,102.0311,Thailand,NA
Kendall West,25.7065,-80.4388,United States,NA
Pappakurichchi,10.8137,78.7481,India,NA
Motozintla,15.3632,-92.2477,Mexico,NA
Nzega,-4.2169,33.1864,Tanzania,NA
Pontoise,49.0516,2.1017,France,NA
Letchworth,51.978,-0.23,United Kingdom,NA
Richfield,44.8763,-93.2829,United States,NA
Marijampole,54.5472,23.35,Lithuania,NA
Maassluis,51.9333,4.2333,Netherlands,NA
Ometepec,16.6833,-98.4167,Mexico,NA
Ticul,20.3953,-89.5339,Mexico,NA
Kearns,40.6519,-112.0095,United States,NA
Rumonge,-3.9667,29.4333,Burundi,NA
Pak Tin Pa,22.3364,114.1667,Hong Kong,NA
Abingdon,51.667,-1.283,United Kingdom,NA
Fresnes,48.755,2.3221,France,NA
Ratchaburi,13.5356,99.8133,Thailand,NA
Elmont,40.7033,-73.7078,United States,NA
Paso del Macho,18.9667,-96.7167,Mexico,NA
Paso de Ovejas,19.285,-96.44,Mexico,NA
Pardiguda,17.3974,78.5783,India,NA
Borehamwood,51.6578,-0.2723,United Kingdom,NA
Tit Mellil,33.5533,-7.4822,Morocco,NA
Zapotiltic,19.627,-103.417,Mexico,NA
Trowbridge,51.32,-2.208,United Kingdom,NA
Waris Aliganj,25.01,85.63,India,NA
Angri,40.7333,14.5667,Italy,NA
Ebebiyin,2.15,11.3167,Equatorial Guinea,NA
Earley,51.433,-0.933,United Kingdom,NA
Temple City,34.1022,-118.0579,United States,NA
Rutherglen,55.828,-4.214,United Kingdom,NA
Wigston Magna,52.5812,-1.093,United Kingdom,NA
Chillum,38.9666,-76.9791,United States,NA
Butajira,8.1208,38.3792,Ethiopia,NA
Goycay,40.6531,47.7406,Azerbaijan,NA
Hillerod,55.9333,12.3167,Denmark,NA
Purral,9.9594,-84.0165,Costa Rica,NA
Buchanan,5.8808,-10.0467,Liberia,NA
Tancitaro,19.3384,-102.3626,Mexico,NA
Chatou,48.8897,2.1573,France,NA
Yehud,32.0333,34.8833,Israel,NA
Chavakkad,10.589,76.0167,India,NA
Lichfield,52.682,-1.829,United Kingdom,NA
Mangalam,10.845,75.919,India,NA
Prestwich,53.5333,-2.2833,United Kingdom,NA
Boende,-0.281,20.876,Congo,NA
Krong Kep,10.4875,104.3208,Cambodia,NA
Minamishiro,36.0227,139.7227,Japan,NA
Kornwestheim,48.8598,9.1852,Germany,NA
Shanawan,30.5031,31.0058,Egypt,NA
Kamenice,42.5839,21.575,Kosovo,NA
Roanne,46.0367,4.0689,France,NA
Ermont,48.9922,2.2603,France,NA
Gostivar,41.8,20.9167,Macedonia,NA
Byumba,-1.5761,30.0675,Rwanda,NA
Didcot,51.606,-1.241,United Kingdom,NA
Les Mureaux,48.9875,1.9172,France,NA
Viry-Chatillon,48.6713,2.375,France,NA
Westmont,33.9417,-118.3018,United States,NA
Daganbhuiya,22.9127,91.3181,Bangladesh,NA
Ecclesfield,53.4429,-1.4698,United Kingdom,NA
Vrsac,45.1167,21.3033,Serbia,NA
Cradock,-32.1833,25.6167,South Africa,NA
Champoton,19.35,-90.7167,Mexico,NA
Ambano,-19.8,47.0333,Madagascar,NA
Turkauliya,26.6079,84.8296,India,NA
Kaippakancheri,10.938,75.987,India,NA
Villaricca,40.9167,14.2,Italy,NA
Darwen,53.698,-2.461,United Kingdom,NA
Chuhuiv,49.8372,36.6899,Ukraine,NA
Aosta,45.7333,7.3167,Italy,NA
Saintard,18.824,-72.55,Haiti,NA
Koryo,34.55,135.75,Japan,NA
West Hollywood,34.0883,-118.3719,United States,NA
Suong,11.9167,105.65,Cambodia,NA
Paidha,2.4167,30.9875,Uganda,NA
Project Six,14.6561,121.0408,Philippines,NA
Ganshoren,50.8667,4.3167,Belgium,NA
Norristown,40.1225,-75.3398,United States,NA
Barangka,14.6297,121.0803,Philippines,NA
Timbuktu,16.7733,-2.9994,Mali,NA
Lubon,52.3333,16.8833,Poland,NA
Roi Et,16.0531,103.6511,Thailand,NA
My Hoa,10.3655,105.4011,Vietnam,NA
Thiais,48.765,2.3923,France,NA
Lahij,13.05,44.8833,Yemen,NA
Savalou,7.9333,1.9667,Benin,NA
Sestao,43.3108,-3.0056,Spain,NA
Metamorfosi,38.05,23.75,Greece,NA
Kaisariani,37.9683,23.7583,Greece,NA
Phatthalung,7.5,100,Thailand,NA
Sankrail,22.57,88.24,India,NA
Neuchatel,47,6.9333,Switzerland,NA
Midvale,40.6148,-111.8927,United States,NA
Kartarpur,31.4427,75.4985,India,NA
Frattamaggiore,40.9333,14.2833,Italy,NA
Papendrecht,51.8333,4.6833,Netherlands,NA
Gentilly,48.8133,2.3444,France,NA
Ban Bang Krang,13.8422,100.4539,Thailand,NA
Pallijkarani,12.9333,80.2022,India,NA
Qazax,41.0933,45.3661,Azerbaijan,NA
Watertown Town,42.37,-71.1774,United States,NA
Elesvaram,17.2833,82.1,India,NA
Bexleyheath,51.459,0.138,United Kingdom,NA
Bussum,52.2833,5.1667,Netherlands,NA
Ban Ang Sila,13.3364,100.9278,Thailand,NA
Maidan Shahr,34.3972,68.8697,Afghanistan,NA
Artvin,41.1833,41.8181,Turkey,NA
Barguna,22.15,90.1167,Bangladesh,NA
Trappes,48.7775,2.0025,France,NA
Ibra',22.6833,58.55,Oman,NA
Dikhil,11.1167,42.3667,Djibouti,NA
Awbari,26.5833,12.7667,Libya,NA
Pinhal Novo,38.631,-8.914,Portugal,NA
Ocotal,13.6336,-86.4753,Nicaragua,NA
Beidaying,39.9686,119.5515,China,NA
Brighouse,53.707,-1.794,United Kingdom,NA
College Park,38.996,-76.9337,United States,NA
Saint Neots,52.228,-0.27,United Kingdom,NA
Motherwell,55.7839,-3.9852,United Kingdom,NA
Dragash,42.0611,20.6528,Kosovo,NA
Fair Lawn,40.9359,-74.1177,United States,NA
Escarcega,18.6067,-90.7344,Mexico,NA
Metepec,19.2511,-99.6047,Mexico,NA
Aldaya,39.4639,-0.4628,Spain,NA
Pontypridd,51.602,-3.342,United Kingdom,NA
Kendal,54.326,-2.745,United Kingdom,NA
Kalasin,16.4342,103.5092,Thailand,NA
Fort Liberte,19.6678,-71.8397,Haiti,NA
Chamtha,25.5789,85.7734,India,NA
Huatabampo,26.8275,-109.6422,Mexico,NA
Chichester,50.8365,-0.7792,United Kingdom,NA
Smolyan,41.5833,24.7,Bulgaria,NA
Isingiro,-0.795,30.8153,Uganda,NA
Swakopmund,-22.6833,14.5333,Namibia,NA
Homa Bay,-0.5167,34.45,Kenya,NA
Fair Oaks,38.8653,-77.3586,United States,NA
Merauke,-8.4932,140.4018,Indonesia,NA
Nu`ayjah,25.2525,51.5592,Qatar,NA
Wishaw,55.7742,-3.9183,United Kingdom,NA
Azogues,-2.7333,-78.8333,Ecuador,NA
Ostroda,53.7,19.9667,Poland,NA
Perry Barr,52.5249,-1.9042,United Kingdom,NA
West Ham,51.534,0.008,United Kingdom,NA
Swadlincote,52.774,-1.557,United Kingdom,NA
Bulwell,53.001,-1.197,United Kingdom,NA
Sliema,35.9122,14.5042,Malta,NA
Singia,25.8424,86.1622,India,NA
Le Chesnay,48.8203,2.1303,France,NA
Kararan,30.772,76.7959,India,NA
Eastchester,40.9536,-73.8133,United States,NA
Vandiyur,9.9092,78.1609,India,NA
Fushe Kosove,42.63,21.12,Kosovo,NA
Eastpointe,42.4657,-82.9461,United States,NA
Campulung,45.2678,25.0464,Romania,NA
Frome,51.2279,-2.3215,United Kingdom,NA
Uttaradit,17.6231,100.0958,Thailand,NA
Barros Blancos,-34.7542,-56.0042,Uruguay,NA
Lidingo,59.3667,18.15,Sweden,NA
Shariff Aguak,6.8647,124.4417,Philippines,NA
Kesla,40.3978,49.8986,Azerbaijan,NA
Grigny,48.6562,2.3849,France,NA
Zhaoyu,37.3512,112.3193,China,NA
Kampong Speu,11.452,104.519,Cambodia,NA
Kakata,6.53,-10.3517,Liberia,NA
Moschato,37.95,23.6667,Greece,NA
Bresso,45.5333,9.1833,Italy,NA
Ventspils,57.3906,21.5733,Latvia,NA
Saint-Cloud,48.84,2.22,France,NA
Tambo,14.5164,120.9889,Philippines,NA
Sidi Smai'il,32.8167,-8.5,Morocco,NA
Dandenong,-37.981,145.215,Australia,NA
Ciudad Sahagun,19.7714,-98.5803,Mexico,NA
Lohagara,22.0181,92.0974,Bangladesh,NA
Golden Glades,25.9129,-80.2013,United States,NA
City of Orange,40.7681,-74.2348,United States,NA
Somoto,13.4842,-86.5817,Nicaragua,NA
Balangkas,14.7381,120.9978,Philippines,NA
Mount Lebanon,40.3752,-80.0494,United States,NA
Kovin,44.75,20.9667,Serbia,NA
Koh Kong,11.6167,102.9833,Cambodia,NA
Goussainville,49.0325,2.4747,France,NA
Nauagarhi,25.3443,86.5358,India,NA
Nagtala,22.3693,88.6071,India,NA
Begles,44.8086,-0.5478,France,NA
Chumphon,10.4939,99.18,Thailand,NA
Cabarroguis,16.5103,121.5222,Philippines,NA
Sursand,26.65,85.7167,India,NA
Wik'ro,13.7833,39.6,Ethiopia,NA
Kericho,-0.3692,35.2839,Kenya,NA
Banlung,13.7468,107.0045,Cambodia,NA
Diemen,52.3333,4.9667,Netherlands,NA
Longton,52.9877,-2.1327,United Kingdom,NA
Mandera,3.9167,41.8333,Kenya,NA
Foster City,37.5553,-122.2659,United States,NA
Englewood,39.6468,-104.9942,United States,NA
Curridabat,9.916,-84.0348,Costa Rica,NA
Kacanik,42.2467,21.2553,Kosovo,NA
Ziniare,12.5833,-1.3,Burkina Faso,NA
Sisak,45.4872,16.3761,Croatia,NA
Bromsgrove,52.3353,-2.0579,United Kingdom,NA
Paiporta,39.4278,-0.4183,Spain,NA
Birkirkara,35.8967,14.4625,Malta,NA
Gerakas,38.0333,23.85,Greece,NA
Baldwin,40.6511,-73.6075,United States,NA
Pont-y-pwl,51.703,-3.041,United Kingdom,NA
Dana Point,33.4733,-117.6967,United States,NA
Kyrenia,35.3403,33.3192,Cyprus,NA
Bent Jbail,33.1258,35.4428,Lebanon,NA
Mazeikiai,56.3167,22.3333,Lithuania,NA
Mukdahan,16.5431,104.7228,Thailand,NA
Adrogue,-34.8,-58.3833,Argentina,NA
Ris-Orangis,48.6537,2.4161,France,NA
Dedza,-14.3667,34.3333,Malawi,NA
Agblangandan,6.3667,2.5167,Benin,NA
Pothuhera,7.4199,80.3274,Sri Lanka,NA
Kurunegala,7.4833,80.3667,Sri Lanka,NA
Perigueux,45.1929,0.7217,France,NA
Timimoun,29.25,0.2333,Algeria,NA
Montfermeil,48.9,2.5667,France,NA
Wahga,31.6047,74.5731,Pakistan,NA
Tarakeswar,22.89,88.02,India,NA
Welk'it'e,8.2833,37.7833,Ethiopia,NA
Beverly Hills,34.0786,-118.4021,United States,NA
Aix-les-Bains,45.6885,5.9153,France,NA
Aci Catena,37.6,15.1333,Italy,NA
Harper,4.3667,-7.7167,Liberia,NA
Vilangudi,9.9458,78.0935,India,NA
Kamatero,38.0597,23.712,Greece,NA
Uniondale,40.7176,-73.5947,United States,NA
Cramlington,55.082,-1.585,United Kingdom,NA
Baranain,42.8,-1.6667,Spain,NA
Lievin,50.4228,2.7786,France,NA
Arfoud,31.4361,-4.2328,Morocco,NA
Menton,43.775,7.5,France,NA
Boscombe,50.725,-1.84,United Kingdom,NA
Narapalli,17.4875,78.6012,India,NA
Kitui,-1.3667,38.0167,Kenya,NA
Salgotarjan,48.104,19.8075,Hungary,NA
Oullins,45.715,4.8083,France,NA
Harpenden,51.8175,-0.3524,United Kingdom,NA
Sabalpur,25.6053,85.1835,India,NA
Hertford,51.7966,-0.0774,United Kingdom,NA
Kokhma,56.9311,41.0889,Russia,NA
I-n-Salah,27.1936,2.4606,Algeria,NA
Kiryas Joel,41.3411,-74.1667,United States,NA
Garfield,40.8791,-74.1085,United States,NA
Leticia,-4.2167,-69.9333,Colombia,NA
Cote-Saint-Luc,45.4687,-73.6673,Canada,NA
Demnat,31.7311,-7.0361,Morocco,NA
Navan,53.6528,-6.6814,Ireland,NA
Bourg-la-Reine,48.7796,2.3151,France,NA
Bou Arfa,32.5309,-1.965,Morocco,NA
Darlaston,52.5708,-2.0457,United Kingdom,NA
Marhaura,25.97,84.87,India,NA
Bangassou,4.7374,22.8195,Central African Republic,NA
Anosipatrana,-18.9333,47.5,Madagascar,NA
Yerres,48.7171,2.4881,France,NA
Juneau,58.4546,-134.1739,United States,NA
Chachapoyas,-6.2167,-77.85,Peru,NA
Kulat,-8.8243,115.0983,Indonesia,NA
Rumbek,6.806,29.676,South Sudan,NA
El Salto,23.7823,-105.3585,Mexico,NA
Sannois,48.9722,2.2578,France,NA
Kiryandongo,1.9525,32.1389,Uganda,NA
Helena,46.5965,-112.0202,United States,NA
Maranga,25.7592,87.4665,India,NA
Lawndale,33.8884,-118.3531,United States,NA
Chon Buri,13.3611,100.985,Thailand,NA
Nibria,22.61,88.25,India,NA
Kampong Thom,12.7,104.9,Cambodia,NA
Molde,62.7375,7.1591,Norway,NA
Stepney,51.5152,-0.0462,United Kingdom,NA
Teapa,17.5483,-92.953,Mexico,NA
Ulundi,-28.335,31.4161,South Africa,NA
Pompeu,-19.2239,-44.935,Brazil,NA
Kaita,34.3722,132.536,Japan,NA
Benetuser,39.425,-0.3961,Spain,NA
Lambersart,50.65,3.025,France,NA
Navolato,24.7656,-107.7019,Mexico,NA
Ithaca,42.4442,-76.5032,United States,NA
Rumuruti,0.26,36.5363,Kenya,NA
Atlatlahucan,18.935,-98.9,Mexico,NA
Jeremie,18.65,-74.1167,Haiti,NA
Daventry,52.2578,-1.1628,United Kingdom,NA
Babati,-4.2167,35.75,Tanzania,NA
Shumerlya,55.5333,46.3833,Russia,NA
Guyancourt,48.7714,2.0739,France,NA
Long Branch,40.2965,-73.9915,United States,NA
Mehdya,34.2597,-6.65,Morocco,NA
Mchinji,-13.8167,32.9,Malawi,NA
Cambuslang,55.819,-4.1671,United Kingdom,NA
Gizycko,54.04,21.7589,Poland,NA
Ibanda,-0.1347,30.495,Uganda,NA
Contla,19.3333,-98.1667,Mexico,NA
Khorugh,37.4833,71.55,Tajikistan,NA
Vleuten,52.1081,5.015,Netherlands,NA
Chato,-2.6378,31.7669,Tanzania,NA
Shek Wai Kok,22.3753,114.1237,Hong Kong,NA
Voula,37.85,23.75,Greece,NA
Bay Shore,40.7288,-73.2495,United States,NA
Beldanga,23.93,88.25,India,NA
Saranga,22.54,88.21,India,NA
Zaqatala,41.6336,46.6433,Azerbaijan,NA
Pando,-34.7167,-55.9583,Uruguay,NA
Blackrock,53.3015,-6.1778,Ireland,NA
Imisli,39.8697,48.06,Azerbaijan,NA
Siliana,36.0819,9.3747,Tunisia,NA
Port Chester,41.0051,-73.668,United States,NA
Szekszard,46.356,18.7038,Hungary,NA
Bir Jdid,33.3737,-8.0002,Morocco,NA
Cheung Chau,22.2106,114.0289,Hong Kong,NA
Castanos,26.7833,-101.4167,Mexico,NA
Pefki,38.0667,23.8,Greece,NA
Sterling,39.0052,-77.405,United States,NA
Naravarikuppam,13.1913,80.1847,India,NA
Koprivnica,46.15,16.8167,Croatia,NA
Brevnov,50.0833,14.3579,Czechia,NA
Leyton,51.57,-0.015,United Kingdom,NA
Tuxpan,19.5661,-100.4625,Mexico,NA
Burlingame,37.5859,-122.3667,United States,NA
Arcueil,48.8075,2.3361,France,NA
Ystad,55.4167,13.8333,Sweden,NA
Ashington,55.181,-1.568,United Kingdom,NA
Congleton,53.162,-2.217,United Kingdom,NA
Eaubonne,48.9922,2.2806,France,NA
Soissons,49.3817,3.3236,France,NA
Mirganj,26.3638,84.364,India,NA
Ain Taoujdat,33.9333,-5.2167,Morocco,NA
Diffa,13.3171,12.6089,Niger,NA
Lomme,50.6455,2.9876,France,NA
Ixhuatlancillo,18.9,-97.15,Mexico,NA
Desnogorsk,54.15,33.2833,Russia,NA
Udomlya,57.8833,35,Russia,NA
Sabirabad,40.0128,48.4789,Azerbaijan,NA
Kayunga,0.7033,32.9036,Uganda,NA
Martorell,41.4744,1.9305,Spain,NA
Ridley,39.8854,-75.328,United States,NA
Megrine,36.7667,10.2333,Tunisia,NA
Tung Tau Tsuen,22.3334,114.1924,Hong Kong,NA
Ungheni,47.2167,27.8167,Moldova,NA
Catarroja,39.4028,-0.4044,Spain,NA
Cakovec,46.3858,16.4333,Croatia,NA
Virapandi,11.0625,77.3508,India,NA
Longbridge,52.395,-1.979,United Kingdom,NA
Bregenz,47.505,9.7492,Austria,NA
Bearsden,55.9192,-4.3332,United Kingdom,NA
Parkville,39.3832,-76.5519,United States,NA
Siraha,26.6528,86.2069,Nepal,NA
Melton Mowbray,52.7661,-0.886,United Kingdom,NA
Avellaneda,-34.6625,-58.3678,Argentina,NA
Santa Paula,34.3545,-119.0656,United States,NA
Moyale,3.527,39.056,Kenya,NA
Qiman al `Arus,29.3005,31.1683,Egypt,NA
Jamay,20.2944,-102.7097,Mexico,NA
Farnworth,53.5452,-2.3999,United Kingdom,NA
Krabi,8.0592,98.9189,Thailand,NA
Carouge,46.1833,6.1333,Switzerland,NA
Miami Lakes,25.9125,-80.3214,United States,NA
Kefar Yona,32.3171,34.9358,Israel,NA
Ninomiya,35.2995,139.2555,Japan,NA
Asosa,10.0667,34.5167,Ethiopia,NA
Nasriganj,25.05,84.3333,India,NA
Tomares,37.3764,-6.0458,Spain,NA
Tecax,20.2019,-89.2881,Mexico,NA
Heemstede,52.35,4.6167,Netherlands,NA
Point Fortin,10.1667,-61.6667,Trinidad and Tobago,NA
Boscoreale,40.7667,14.4833,Italy,NA
Camaligan,13.6208,123.1656,Philippines,NA
Kantai,26.2142,85.2975,India,NA
Ketrzyn,54.0833,21.3833,Poland,NA
Mizumaki,33.8548,130.695,Japan,NA
Consett,54.85,-1.83,United Kingdom,NA
Bilston,52.566,-2.0728,United Kingdom,NA
Miacatlan,18.7722,-99.3547,Mexico,NA
Mount Hagen,-5.86,144.24,Papua New Guinea,NA
Daulatkhan,22.6,90.7472,Bangladesh,NA
Pakwach,2.4619,31.4983,Uganda,NA
Golo-Djigbe,6.5403,2.3253,Benin,NA
Perunkalattu,12.9182,80.0824,India,NA
Kafr Batna,33.5,36.3667,Syria,NA
Armilla,37.15,-3.6167,Spain,NA
Chatan,26.32,127.7639,Japan,NA
As Sarw,31.2387,31.6538,Egypt,NA
Mutsamudu,-12.1675,44.3939,Comoros,NA
Cahul,45.9167,28.1836,Moldova,NA
Cenon,44.8578,-0.5317,France,NA
Bloxwich,52.614,-2.004,United Kingdom,NA
Geldrop,51.4222,5.5578,Netherlands,NA
Tahla,34.05,-4.42,Morocco,NA
Panchla,22.54,88.14,India,NA
Vicente Lopez,-34.5333,-58.475,Argentina,NA
Bournville,52.4299,-1.9355,United Kingdom,NA
Billericay,51.628,0.4184,United Kingdom,NA
Middletown,41.4459,-74.4236,United States,NA
Otjiwarongo,-20.4642,16.6528,Namibia,NA
Dubendorf,47.4167,8.6167,Switzerland,NA
Charentsavan,40.4097,44.6431,Armenia,NA
Sai Mai,13.8882,100.462,Thailand,NA
Subotica,46.1003,19.6656,Serbia,NA
Treinta y Tres,-33.2333,-54.3833,Uruguay,NA
Nutley,40.8192,-74.1571,United States,NA
Stung Treng,13.5167,105.9667,Cambodia,NA
Muniz,-34.5333,-58.7,Argentina,NA
Aldridge,52.606,-1.9179,United Kingdom,NA
East Palo Alto,37.4671,-122.1352,United States,NA
Dietikon,47.4,8.4,Switzerland,NA
Miahuatlan,18.5667,-97.4333,Mexico,NA
Hakha,22.6455,93.605,Myanmar,NA
Arapoti,-24.1578,-49.8269,Brazil,NA
Ambohijanaka,-18.9833,47.55,Madagascar,NA
Villeparisis,48.9503,2.6025,France,NA
Sucy-en-Brie,48.7697,2.5228,France,NA
Upminster,51.5557,0.2512,United Kingdom,NA
Dalsingh Sarai,25.668,85.8364,India,NA
Kyegegwa,0.4803,31.0547,Uganda,NA
Agdas,40.65,47.4761,Azerbaijan,NA
Westhoughton,53.549,-2.529,United Kingdom,NA
La Madeleine,50.6558,3.071,France,NA
Hindley,53.5355,-2.5658,United Kingdom,NA
Chiavari,44.3167,9.3333,Italy,NA
Cheadle Hulme,53.3761,-2.1897,United Kingdom,NA
Cardito,40.95,14.3,Italy,NA
Leiderdorp,52.1667,4.5333,Netherlands,NA
Mzimba,-11.9,33.6,Malawi,NA
Nuwara Eliya,6.9667,80.7667,Sri Lanka,NA
Mamidalapadu,15.831,78.05,India,NA
Rahway,40.6077,-74.2807,United States,NA
Melrose,42.4556,-71.059,United States,NA
Katima Mulilo,-17.5039,24.275,Namibia,NA
Saint-Gratien,48.9719,2.2828,France,NA
Mortsel,51.1667,4.4667,Belgium,NA
Paracuaro,19.1464,-102.2194,Mexico,NA
Fenoarivo,-18.9333,47.4333,Madagascar,NA
Kings Norton,52.4072,-1.9272,United Kingdom,NA
Backa Palanka,45.25,19.4,Serbia,NA
Chalatenango,14.0333,-88.9333,El Salvador,NA
Sevres,48.8239,2.2117,France,NA
Vallauris,43.5805,7.0538,France,NA
Balham,51.4434,-0.1525,United Kingdom,NA
Punch,33.7703,74.0925,India,NA
Taverny,49.0264,2.2275,France,NA
Suisun City,38.2473,-122.0091,United States,NA
Estoril,38.7042,-9.3983,Portugal,NA
Rocha,-34.4833,-54.35,Uruguay,NA
Kamphaeng Phet,16.4811,99.5222,Thailand,NA
Coulsdon,51.3211,-0.1386,United Kingdom,NA
Rafael Delgado,18.8167,-97.0667,Mexico,NA
Newton Mearns,55.7716,-4.3347,United Kingdom,NA
Golden Gate,26.1844,-81.7031,United States,NA
Hackney,51.5414,-0.0266,United Kingdom,NA
Vichy,46.1278,3.4267,France,NA
Siquijor,9.18,123.58,Philippines,NA
Hunucma,21.0153,-89.8744,Mexico,NA
Qualiano,40.9167,14.15,Italy,NA
Brunoy,48.6979,2.5044,France,NA
Penonome,8.5187,-80.3553,Panama,NA
Mponela,-13.5167,33.7167,Malawi,NA
East Niles,35.3683,-118.9225,United States,NA
Sograha,25.4798,85.9992,India,NA
Loyola Heights,14.6403,121.0744,Philippines,NA
Koelwar,25.5805,84.7975,India,NA
Ginan,35.3896,136.7825,Japan,NA
Apatin,45.6667,18.9833,Serbia,NA
Baruni,25.4751,85.9681,India,NA
Louang Namtha,20.95,101.4,Laos,NA
Armentieres,50.6881,2.8811,France,NA
Arriaga,16.2361,-93.8995,Mexico,NA
Pakxan,18.3964,103.6558,Laos,NA
Altepexi,18.3676,-97.3004,Mexico,NA
Buri Ram,14.9942,103.1022,Thailand,NA
Olgiy,48.9683,89.9686,Mongolia,NA
Clydebank,55.8997,-4.4006,United Kingdom,NA
Iheddadene,35.15,-2.9667,Morocco,NA
Gosforth,55.007,-1.623,United Kingdom,NA
Elancourt,48.7847,1.9589,France,NA
Betio,1.35,172.9333,Kiribati,NA
Jalhalli,13.0333,77.55,India,NA
Missour,33.05,-3.9833,Morocco,NA
Mendefera,14.8833,38.8167,Eritrea,NA
Barnstaple,51.08,-4.06,United Kingdom,NA
Drexel Hill,39.9495,-75.3038,United States,NA
Dunleary,53.3,-6.14,Ireland,NA
Salua,22.61,88.27,India,NA
Melissia,38.05,23.8333,Greece,NA
Princes Town,10.2667,-61.3833,Trinidad and Tobago,NA
Mavelikara,9.267,76.55,India,NA
Gedera,31.8139,34.7783,Israel,NA
Koulikoro,12.8833,-7.55,Mali,NA
Le Bouscat,44.8651,-0.5996,France,NA
Tapiales,-34.7058,-58.5047,Argentina,NA
Ocatlan,19.3167,-98.2283,Mexico,NA
Kocani,41.9167,22.4125,Macedonia,NA
Et Tira,32.2322,34.9483,Israel,NA
Temerin,45.4167,19.8833,Serbia,NA
Shishgarh,28.72,79.32,India,NA
Rezekne,56.5127,27.3427,Latvia,NA
Karunagapalli,9.0544,76.5353,India,NA
Droylsden,53.4828,-2.1582,United Kingdom,NA
Buwenge,0.6503,33.1703,Uganda,NA
Oegstgeest,52.1833,4.4667,Netherlands,NA
Alencon,48.4306,0.0931,France,NA
Bergenfield,40.9236,-73.9982,United States,NA
Vevey,46.4667,6.85,Switzerland,NA
Zaouiet Sousse,35.7833,10.6333,Tunisia,NA
Vilachcheri,9.8937,78.0603,India,NA
Erdington,52.5236,-1.8378,United Kingdom,NA
Dharmapuram,8.3839,77.1284,India,NA
Ouesso,1.6136,16.0517,Congo,NA
Alboraya,39.5,-0.3522,Spain,NA
Plymstock,50.3569,-4.09,United Kingdom,NA
Sandi,27.3,79.95,India,NA
Sitrah,26.12,50.65,Bahrain,NA
Mytilini,39.1,26.55,Greece,NA
Ewa Gentry,21.3344,-158.0262,United States,NA
Belmont,37.5154,-122.2953,United States,NA
Swinton,53.5122,-2.3412,United Kingdom,NA
Deuil-la-Barre,48.9767,2.3272,France,NA
Hamar,60.7945,11.0679,Norway,NA
Droitwich,52.267,-2.153,United Kingdom,NA
Arcahaie,18.7718,-72.5123,Haiti,NA
Masrakh,26.1054,84.8026,India,NA
Biarritz,43.48,-1.56,France,NA
Renens,46.5333,6.5833,Switzerland,NA
Simaria,25.4221,86.006,India,NA
